date,SPX,VIX,VVIX,Skew,Realized Vol
2020-06-17,3113.49,33.47,139.94,135.49,27.31
2020-06-18,3115.34,32.94,135.29,134.9,27.08
2020-06-19,3097.74,35.12,138.35,125.38,26.5
2020-06-22,3117.86,31.77,133.98,135.54,26.47
2020-06-23,3131.29,31.37,130.73,135.2,26.51
2020-06-24,3050.33,33.84,136.89,134.05,27.66
2020-06-25,3083.76,32.22,127.2,131.92,27.48
2020-06-26,3009.05,34.73,128.63,137.47,28.76
2020-06-29,3053.24,31.78,121.32,135.75,29.09
2020-06-30,3100.29,30.43,120.76,148.27,29.58
2020-07-01,3115.86,28.62,120.83,142.44,29.5
2020-07-02,3130.01,27.68,115.47,146.34,29.2
2020-07-02,3130.01,27.68,115.47,146.34,29.2
2020-07-06,3179.72,27.94,116.57,140.98,29.64
2020-07-07,3145.32,29.43,118.12,138.34,28.5
2020-07-08,3169.94,28.08,113.34,144.46,28.33
2020-07-09,3152.05,29.26,115.11,138.84,28.26
2020-07-10,3185.04,27.29,109.71,135.68,28.44
2020-07-13,3155.22,32.19,123.3,128.52,19.66
2020-07-14,3197.52,29.52,112.75,131.1,19.78
2020-07-15,3226.56,27.76,113.71,146.53,19.78
2020-07-16,3215.57,28.0,115.62,142.44,18.79
2020-07-17,3224.73,25.68,117.97,140.81,18.79
2020-07-20,3251.84,24.46,112.51,145.9,19.0
2020-07-21,3257.3,24.84,115.46,134.84,18.91
2020-07-22,3276.02,24.32,112.84,140.39,18.86
2020-07-23,3235.66,26.08,116.7,140.74,19.27
2020-07-24,3215.63,25.84,117.22,139.4,17.16
2020-07-27,3239.41,24.74,112.71,139.61,16.92
2020-07-28,3218.44,25.44,113.88,139.64,14.81
2020-07-29,3258.44,24.1,110.95,140.86,14.68
2020-07-30,3246.22,24.76,112.16,138.99,13.68
2020-07-31,3271.12,24.46,112.04,141.56,13.81
2020-08-03,3294.61,24.28,111.02,141.77,13.87
2020-08-04,3306.51,23.76,109.0,141.64,12.92
2020-08-05,3327.77,22.99,105.67,139.59,12.51
2020-08-06,3349.16,22.65,105.84,141.75,12.39
2020-08-07,3351.28,22.21,108.18,139.75,12.23
2020-08-10,3360.47,22.13,111.13,137.5,11.7
2020-08-11,3333.69,24.03,118.34,136.39,11.54
2020-08-12,3380.35,22.28,115.73,137.01,11.58
2020-08-13,3373.43,22.13,115.18,136.11,11.14
2020-08-14,3372.85,22.05,114.35,136.82,11.02
2020-08-17,3381.99,21.35,110.35,137.45,11.02
2020-08-18,3389.78,21.51,112.59,138.08,10.67
2020-08-19,3374.85,22.54,114.72,138.2,10.74
2020-08-20,3385.51,22.72,112.99,144.05,10.63
2020-08-21,3397.16,22.54,111.25,146.73,9.82
2020-08-24,3431.28,22.37,108.25,147.23,10.23
2020-08-25,3443.62,22.03,103.88,146.53,10.02
2020-08-26,3478.73,23.27,105.8,142.09,10.37
2020-08-27,3484.55,24.47,114.74,145.07,9.45
2020-08-28,3508.01,22.96,111.56,145.73,9.57
2020-08-31,3500.31,26.41,119.01,144.67,9.32
2020-09-01,3526.65,26.12,120.1,142.28,9.71
2020-09-02,3580.84,26.57,122.01,141.1,10.87
2020-09-03,3455.06,33.6,132.91,144.66,16.15
2020-09-04,3426.96,30.75,122.14,133.28,16.26
2020-09-04,3426.96,30.75,122.14,133.28,16.26
2020-09-08,3331.84,31.46,123.56,132.51,18.87
2020-09-09,3398.96,28.81,121.54,133.2,20.01
2020-09-10,3339.19,29.71,120.58,130.16,20.74
2020-09-11,3340.97,26.87,113.95,125.42,20.2
2020-09-14,3383.54,25.85,111.27,130.95,20.63
2020-09-15,3401.2,25.59,108.97,132.95,20.71
2020-09-16,3385.49,26.04,103.48,136.06,20.72
2020-09-17,3357.01,26.46,100.37,139.41,20.93
2020-09-18,3319.47,25.83,101.19,132.09,21.29
2020-09-21,3281.06,27.78,108.74,130.64,21.58
2020-09-22,3315.57,26.86,104.69,130.08,21.82
2020-09-23,3236.92,28.58,107.35,129.84,23.06
2020-09-24,3246.59,28.51,102.26,129.17,23.05
2020-09-25,3298.46,26.38,99.64,129.26,23.45
2020-09-28,3351.6,26.19,101.85,126.69,24.16
2020-09-29,3335.47,26.27,96.93,123.93,24.19
2020-09-30,3363.0,26.37,101.58,120.94,24.31
2020-10-01,3380.8,26.7,101.0,117.78,24.13
2020-10-02,3348.44,27.63,102.72,119.12,23.8
2020-10-05,3408.63,27.96,103.22,119.53,21.31
2020-10-06,3360.95,29.48,106.14,120.05,21.67
2020-10-07,3419.45,28.06,104.19,120.6,20.34
2020-10-08,3446.83,26.36,104.8,121.81,19.42
2020-10-09,3477.13,25.0,109.22,121.93,18.68
2020-10-12,3534.22,25.07,109.68,123.94,19.5
2020-10-13,3511.93,26.07,110.97,122.54,19.17
2020-10-14,3488.67,26.4,116.93,122.6,19.2
2020-10-15,3483.34,26.97,117.59,123.47,19.16
2020-10-16,3483.81,27.41,115.92,123.7,18.92
2020-10-19,3426.92,29.18,119.76,124.75,19.26
2020-10-20,3443.12,29.35,119.59,125.31,18.96
2020-10-21,3435.56,28.65,117.47,124.38,18.66
2020-10-22,3453.49,28.11,118.6,124.94,16.87
2020-10-23,3465.39,27.55,118.94,126.7,16.88
2020-10-26,3400.97,32.46,133.08,126.05,17.19
2020-10-27,3390.68,33.35,135.32,127.58,16.2
2020-10-28,3271.03,40.28,152.01,129.3,20.28
2020-10-29,3310.11,37.59,147.84,128.05,20.42
2020-10-30,3269.96,38.02,145.24,129.01,20.61
2020-11-02,3310.24,37.13,142.65,133.86,20.7
2020-11-03,3369.16,35.55,136.28,136.44,20.79
2020-11-04,3443.44,29.57,122.12,133.32,21.59
2020-11-05,3510.45,27.58,117.68,127.65,21.79
2020-11-06,3509.44,24.86,112.92,124.56,21.6
2020-11-09,3550.5,25.75,116.78,127.41,21.8
2020-11-10,3545.53,24.8,116.05,126.3,21.07
2020-11-11,3572.66,23.45,118.32,129.47,21.13
2020-11-12,3537.01,25.35,121.57,131.42,21.31
2020-11-13,3585.15,23.1,114.39,129.33,21.8
2020-11-16,3626.91,22.45,115.0,129.56,22.21
2020-11-17,3609.53,22.71,116.25,128.91,21.59
2020-11-18,3567.79,23.84,117.9,133.59,21.94
2020-11-19,3581.87,23.11,114.15,133.55,21.98
2020-11-20,3557.54,23.7,113.99,133.54,22.01
2020-11-23,3577.59,22.66,109.85,134.26,22.07
2020-11-24,3635.41,21.64,104.56,134.19,21.81
2020-11-25,3629.65,21.25,103.46,133.9,21.78
2020-11-25,3629.65,21.25,103.46,133.9,21.78
2020-11-27,3638.35,20.84,106.12,132.43,17.92
2020-11-30,3621.63,20.57,106.12,133.95,17.6
2020-12-01,3662.45,20.77,108.43,132.6,17.65
2020-12-02,3669.01,21.17,107.52,134.61,17.27
2020-12-03,3666.72,21.28,107.89,132.46,16.1
2020-12-04,3699.12,20.79,103.72,133.08,14.52
2020-12-07,3691.96,21.3,104.42,132.44,12.92
2020-12-08,3702.25,20.68,102.82,134.9,12.95
2020-12-09,3672.82,22.27,113.93,135.75,12.54
2020-12-10,3668.1,22.52,114.66,135.71,12.53
2020-12-11,3663.46,23.31,120.77,139.92,12.25
2020-12-14,3647.49,24.72,127.68,139.29,11.85
2020-12-15,3694.62,22.89,119.11,138.95,11.86
2020-12-16,3701.17,22.5,111.85,144.79,11.08
2020-12-17,3722.48,21.93,110.21,147.07,11.09
2020-12-18,3709.41,21.57,110.3,147.02,10.28
2020-12-21,3694.92,25.16,121.61,146.53,10.34
2020-12-22,3687.26,24.23,120.57,146.27,10.12
2020-12-23,3690.01,23.31,118.31,147.39,9.91
2020-12-24,3703.06,21.53,115.26,148.27,8.39
2020-12-24,3703.06,21.53,115.26,148.27,8.39
2020-12-28,3735.36,21.7,114.4,145.3,8.92
2020-12-29,3727.04,23.08,116.27,142.74,8.9
2020-12-30,3732.04,22.77,112.04,143.03,8.8
2020-12-31,3756.07,22.75,111.86,147.83,8.3
2020-12-31,3756.07,22.75,111.86,147.83,8.3
2021-01-04,3700.65,26.97,124.65,143.84,9.83
2021-01-05,3726.86,25.34,120.07,145.5,10.12
2021-01-06,3748.14,25.07,119.9,147.06,9.87
2021-01-07,3803.79,22.37,109.38,145.92,10.97
2021-01-08,3824.68,21.56,111.0,139.25,11.1
2021-01-11,3799.61,24.08,118.8,134.7,10.99
2021-01-12,3801.19,23.33,115.79,139.99,10.98
2021-01-13,3809.84,22.21,117.76,139.93,11.0
2021-01-14,3795.54,23.25,122.78,138.06,10.9
2021-01-15,3768.25,24.34,124.25,136.7,10.2
2021-01-15,3768.25,24.34,124.25,136.7,10.2
2021-01-19,3798.91,23.24,120.71,141.32,10.43
2021-01-20,3851.85,21.58,114.17,146.66,11.33
2021-01-21,3853.07,21.32,112.59,144.2,11.31
2021-01-22,3841.47,21.91,111.79,145.55,11.22
2021-01-25,3855.36,23.19,116.63,145.56,11.27
2021-01-26,3849.62,23.02,115.31,143.31,11.27
2021-01-27,3750.77,37.21,157.69,137.93,14.16
2021-01-28,3787.38,30.21,133.22,145.84,14.13
2021-01-29,3714.24,33.09,137.33,134.3,15.7
2021-02-01,3773.86,30.24,129.44,141.63,16.67
2021-02-02,3826.31,25.56,119.1,141.15,17.2
2021-02-03,3830.17,22.91,111.03,136.59,16.37
2021-02-04,3871.74,21.77,108.47,136.01,16.63
2021-02-05,3886.83,20.87,107.64,135.09,16.55
2021-02-08,3915.59,21.24,106.61,136.65,16.02
2021-02-09,3911.23,21.63,108.14,140.06,15.91
2021-02-10,3909.88,21.99,114.93,139.33,15.74
2021-02-11,3916.38,21.25,116.22,137.6,15.74
2021-02-12,3934.83,19.97,118.59,137.66,15.81
2021-02-12,3934.83,19.97,118.59,137.66,15.81
2021-02-16,3932.59,21.46,124.66,140.17,15.8
2021-02-17,3931.33,21.5,122.83,144.45,15.59
2021-02-18,3913.97,22.49,121.05,142.55,15.49
2021-02-19,3906.71,22.05,117.45,141.53,14.75
2021-02-22,3876.5,23.45,117.06,138.82,15.01
2021-02-23,3881.37,23.11,112.78,136.64,14.98
2021-02-24,3925.43,21.34,109.6,138.52,15.4
2021-02-25,3829.34,28.89,127.83,142.07,17.54
2021-02-26,3811.15,27.95,124.96,136.23,15.35
2021-03-01,3901.82,23.35,114.94,141.33,17.1
2021-03-02,3870.29,24.1,114.92,141.68,15.88
2021-03-03,3819.72,26.67,121.23,140.53,15.52
2021-03-04,3768.47,28.57,124.62,137.19,15.48
2021-03-05,3841.94,24.66,116.21,135.9,16.78
2021-03-08,3821.35,25.47,114.62,137.01,16.44
2021-03-09,3875.44,24.03,108.71,134.45,17.07
2021-03-10,3898.81,22.56,114.68,138.57,17.02
2021-03-11,3939.34,21.91,112.87,139.61,17.42
2021-03-12,3943.34,20.69,111.73,140.29,17.42
2021-03-15,3968.94,20.03,110.49,141.26,17.54
2021-03-16,3962.71,19.79,113.73,142.56,17.47
2021-03-17,3974.12,19.23,109.9,143.19,17.5
2021-03-18,3915.46,21.58,117.8,148.11,18.2
2021-03-19,3913.1,20.95,115.95,141.47,18.16
2021-03-22,3940.59,18.88,108.63,146.14,18.37
2021-03-23,3910.52,20.3,111.69,143.44,18.36
2021-03-24,3889.14,21.2,110.67,143.7,18.43
2021-03-25,3909.52,19.81,104.75,140.86,18.12
2021-03-26,3974.54,18.86,103.26,145.46,16.96
2021-03-29,3971.09,20.74,105.84,143.67,16.87
2021-03-30,3958.55,19.61,101.9,142.2,14.83
2021-03-31,3972.89,19.4,100.04,140.93,14.66
2021-04-01,4019.87,17.33,98.97,136.29,14.4
2021-04-01,4019.87,17.33,98.97,136.29,14.4
2021-04-05,4077.91,17.91,99.24,139.63,14.47
2021-04-06,4073.94,18.12,99.06,142.44,12.95
2021-04-07,4079.95,17.16,97.09,140.6,12.83
2021-04-08,4097.17,16.95,100.72,139.04,12.01
2021-04-09,4128.8,16.69,102.06,132.88,12.07
2021-04-12,4127.99,16.91,102.08,134.29,11.49
2021-04-13,4141.59,16.65,100.44,134.72,11.52
2021-04-14,4124.66,16.99,107.47,137.67,11.4
2021-04-15,4170.42,16.57,108.66,139.29,11.97
2021-04-16,4185.47,16.25,107.8,138.33,11.98
2021-04-19,4163.26,17.29,111.9,137.15,11.03
2021-04-20,4134.94,18.68,116.37,134.87,11.26
2021-04-21,4173.42,17.5,112.9,139.43,11.37
2021-04-22,4134.98,18.71,116.05,138.09,11.44
2021-04-23,4180.17,17.33,108.36,140.09,11.85
2021-04-26,4187.62,17.64,104.01,139.09,11.72
2021-04-27,4186.72,17.56,103.39,139.13,10.36
2021-04-28,4183.18,17.28,104.78,139.37,10.36
2021-04-29,4211.47,17.61,105.46,139.3,10.53
2021-04-30,4181.17,18.61,109.22,146.32,10.71
2021-05-03,4192.66,18.31,108.32,143.75,10.13
2021-05-04,4164.66,19.48,111.22,139.23,9.13
2021-05-05,4167.59,19.15,109.51,142.12,9.12
2021-05-06,4201.62,18.39,108.39,144.47,9.49
2021-05-07,4232.6,16.69,107.03,145.76,9.69
2021-05-10,4188.43,19.66,114.1,142.72,9.96
2021-05-11,4152.1,21.84,122.47,140.12,10.48
2021-05-12,4063.04,27.59,146.28,142.6,12.73
2021-05-13,4112.5,23.13,130.01,139.26,13.27
2021-05-14,4173.85,18.81,117.56,139.05,13.74
2021-05-17,4163.29,19.72,120.7,138.35,13.71
2021-05-18,4127.83,21.34,123.93,139.46,13.93
2021-05-19,4115.68,22.18,130.17,143.75,13.74
2021-05-20,4159.12,20.67,126.34,142.96,13.83
2021-05-21,4155.86,20.15,124.22,144.51,13.5
2021-05-24,4197.05,18.4,116.12,144.64,13.46
2021-05-25,4188.13,18.84,113.55,144.6,13.46
2021-05-26,4195.99,17.36,106.29,149.82,13.48
2021-05-27,4200.88,16.74,103.88,149.35,13.48
2021-05-28,4204.11,16.76,105.41,155.31,13.33
2021-05-28,4204.11,16.76,105.41,155.31,13.33
2021-06-01,4202.04,17.9,113.04,149.04,13.11
2021-06-02,4208.12,17.48,112.57,148.59,13.09
2021-06-03,4192.85,18.04,114.31,145.21,12.99
2021-06-04,4229.89,16.42,108.16,147.76,13.36
2021-06-07,4226.52,16.42,108.03,151.29,13.1
2021-06-08,4227.26,17.07,109.62,150.7,12.85
2021-06-09,4219.55,17.89,120.97,150.71,12.41
2021-06-10,4239.18,16.1,116.76,154.81,12.07
2021-06-11,4247.44,15.65,116.12,159.28,9.64
2021-06-14,4255.15,16.39,119.8,160.64,8.83
2021-06-15,4246.59,17.02,122.9,161.35,7.22
2021-06-16,4223.7,18.15,121.57,155.97,7.44
2021-06-17,4221.86,17.75,120.63,161.01,6.81
2021-06-18,4166.45,20.7,128.83,150.78,8.24
2021-06-21,4224.79,17.89,121.25,158.36,8.7
2021-06-22,4246.44,16.66,114.01,160.51,8.95
2021-06-23,4241.84,16.32,110.48,154.85,8.3
2021-06-24,4266.49,15.97,107.87,161.04,8.5
2021-06-25,4280.7,15.62,105.91,170.55,8.58
2021-06-28,4290.61,15.76,106.32,162.09,8.6
2021-06-29,4291.8,16.02,107.01,163.84,8.58
2021-06-30,4297.5,15.83,106.73,161.85,8.59
2021-07-01,4319.94,15.48,108.72,155.65,8.75
2021-07-02,4352.34,15.07,106.11,157.94,9.0
2021-07-02,4352.34,15.07,106.11,157.94,9.0
2021-07-06,4343.54,16.44,112.24,153.75,8.48
2021-07-07,4358.13,16.2,112.7,152.15,8.58
2021-07-08,4320.82,19.0,120.03,152.82,9.06
2021-07-09,4369.55,16.18,112.62,155.7,9.71
2021-07-12,4384.63,16.17,111.59,157.93,9.7
2021-07-13,4369.21,17.12,116.4,154.4,9.74
2021-07-14,4374.3,16.33,117.66,154.31,9.72
2021-07-15,4360.03,17.01,121.03,154.15,9.77
2021-07-16,4327.16,18.45,128.89,151.94,9.94
2021-07-19,4258.49,22.5,139.54,155.74,11.27
2021-07-20,4323.06,19.73,131.3,154.5,11.4
2021-07-21,4358.69,17.91,122.53,155.34,10.83
2021-07-22,4367.48,17.69,118.82,152.63,10.65
2021-07-23,4411.79,17.2,114.92,159.44,11.16
2021-07-26,4422.3,17.58,114.86,153.2,11.03
2021-07-27,4401.46,19.36,121.11,151.04,11.04
2021-07-28,4400.64,18.31,117.08,152.23,11.03
2021-07-29,4419.15,17.7,114.04,149.96,11.13
2021-07-30,4395.26,18.24,116.18,153.71,11.26
2021-08-02,4387.16,19.46,122.85,153.3,11.15
2021-08-03,4423.15,18.04,117.55,152.56,11.22
2021-08-04,4402.66,17.97,116.21,151.4,11.32
2021-08-05,4429.1,17.28,113.35,148.27,11.42
2021-08-06,4436.52,16.15,112.0,148.27,11.06
2021-08-09,4432.35,16.72,115.09,148.27,10.49
2021-08-10,4436.75,16.79,114.15,148.27,10.4
2021-08-11,4447.7,16.06,118.05,154.32,10.37
2021-08-12,4460.83,15.59,117.72,157.18,10.41
2021-08-13,4468.0,15.45,117.81,159.66,10.35
2021-08-16,4479.71,16.12,117.69,152.54,10.03
2021-08-17,4448.08,17.91,120.53,149.05,8.83
2021-08-18,4400.27,21.57,128.41,148.54,8.2
2021-08-19,4405.8,21.67,130.41,151.19,7.72
2021-08-20,4441.67,18.56,120.51,153.51,8.13
2021-08-23,4479.53,17.15,113.33,159.02,7.99
2021-08-24,4486.23,17.22,111.09,157.13,7.96
2021-08-25,4496.19,16.79,108.84,159.51,7.85
2021-08-26,4470.0,18.84,116.6,157.25,8.11
2021-08-27,4509.37,16.39,109.62,162.43,8.52
2021-08-30,4528.79,16.19,107.9,157.99,8.46
2021-08-31,4522.68,16.48,105.81,155.91,8.44
2021-09-01,4524.09,16.11,105.2,154.75,7.96
2021-09-02,4536.95,16.41,105.7,156.98,7.85
2021-09-03,4535.43,16.41,105.48,162.27,7.56
2021-09-06,4535.43,16.41,105.48,162.27,7.56
2021-09-07,4520.03,18.14,111.01,154.76,7.63
2021-09-08,4514.07,17.96,115.06,153.39,7.64
2021-09-09,4493.28,18.8,117.03,149.97,7.8
2021-09-10,4458.58,20.95,124.98,151.16,8.16
2021-09-13,4468.73,19.37,118.01,148.5,8.13
2021-09-14,4443.05,19.46,120.37,146.73,8.33
2021-09-15,4480.7,18.18,112.48,154.33,8.76
2021-09-16,4473.75,18.69,112.11,152.88,8.46
2021-09-17,4432.99,20.81,118.9,149.52,8.25
2021-09-20,4357.73,25.71,138.93,141.57,10.1
2021-09-21,4354.19,24.36,130.76,139.98,9.75
2021-09-22,4395.64,20.87,117.62,144.12,9.8
2021-09-23,4448.98,18.63,108.31,146.87,10.63
2021-09-24,4455.48,17.75,103.07,145.67,10.62
2021-09-27,4443.11,18.76,107.73,144.66,10.46
2021-09-28,4352.63,23.25,121.06,140.08,12.19
2021-09-29,4359.46,22.56,119.04,137.99,12.1
2021-09-30,4307.54,23.14,118.01,135.55,12.77
2021-10-01,4357.04,21.15,113.14,135.05,13.29
2021-10-04,4300.46,22.96,117.17,130.87,13.92
2021-10-05,4345.72,21.3,110.75,131.68,14.31
2021-10-06,4363.55,21.0,110.92,131.51,14.35
2021-10-07,4399.76,19.54,107.43,133.32,14.63
2021-10-08,4391.34,18.77,107.27,134.46,14.55
2021-10-11,4361.19,20.0,110.29,134.7,14.54
2021-10-12,4350.65,19.85,109.12,134.1,14.55
2021-10-13,4363.8,18.64,108.72,135.77,14.47
2021-10-14,4438.26,16.86,107.97,143.78,15.3
2021-10-15,4471.37,16.3,106.76,147.27,15.5
2021-10-18,4486.46,16.31,104.37,143.77,15.19
2021-10-19,4519.63,15.7,103.06,141.01,14.27
2021-10-20,4536.19,15.49,101.84,141.23,14.32
2021-10-21,4549.78,15.01,102.14,140.94,14.0
2021-10-22,4544.9,15.43,106.08,139.34,13.37
2021-10-25,4566.48,15.24,102.36,140.94,13.48
2021-10-26,4574.79,15.98,103.25,141.3,13.45
2021-10-27,4551.68,16.98,109.61,140.6,11.62
2021-10-28,4596.42,16.53,106.28,144.73,12.05
2021-10-29,4605.38,16.26,105.17,148.09,11.35
2021-11-01,4613.67,16.41,106.66,145.81,10.75
2021-11-02,4630.65,16.03,105.44,146.68,9.98
2021-11-03,4660.57,15.1,102.25,149.77,9.65
2021-11-04,4680.06,15.44,104.46,151.67,9.65
2021-11-05,4697.53,16.48,110.21,148.83,9.28
2021-11-08,4701.7,17.22,111.49,149.24,9.26
2021-11-09,4685.25,17.78,110.55,144.09,9.0
2021-11-10,4646.71,18.73,117.19,144.89,9.41
2021-11-11,4649.27,17.66,114.66,144.03,9.34
2021-11-12,4682.85,16.29,112.11,144.37,7.8
2021-11-15,4682.8,16.49,110.66,142.38,7.37
2021-11-16,4700.9,16.37,109.58,139.56,7.37
2021-11-17,4688.67,17.11,111.53,141.96,6.92
2021-11-18,4704.54,17.59,112.15,144.8,6.9
2021-11-19,4697.96,17.91,113.74,148.44,6.88
2021-11-22,4682.94,19.17,118.62,147.44,6.73
2021-11-23,4690.7,19.38,115.03,146.99,6.76
2021-11-24,4701.46,18.58,110.48,148.15,6.63
2021-11-25,4701.46,18.58,110.48,148.15,6.63
2021-11-26,4594.62,28.62,149.74,148.27,9.75
2021-11-29,4655.27,22.96,131.24,149.93,13.11
2021-11-30,4567.0,27.19,142.55,150.55,14.37
2021-12-01,4513.04,31.12,155.02,155.21,14.98
2021-12-02,4577.1,27.95,147.31,151.38,15.74
2021-12-03,4538.43,30.67,156.1,149.64,15.96
2021-12-06,4591.67,27.18,138.88,151.64,16.48
2021-12-07,4686.75,21.89,117.92,151.66,17.88
2021-12-08,4701.21,19.9,114.29,151.2,17.68
2021-12-09,4667.45,21.58,121.79,149.66,17.84
2021-12-10,4712.02,18.69,113.85,147.34,17.95
2021-12-13,4668.97,20.31,121.07,146.07,18.2
2021-12-14,4634.09,21.89,126.57,137.76,18.32
2021-12-15,4709.85,19.29,118.61,141.75,19.04
2021-12-16,4668.67,20.57,128.97,140.29,19.24
2021-12-17,4620.64,21.57,136.06,134.94,19.56
2021-12-20,4568.02,22.87,138.67,131.71,19.92
2021-12-21,4649.23,21.01,131.41,136.33,20.78
2021-12-22,4696.56,18.63,122.7,142.04,21.04
2021-12-23,4725.79,17.96,120.46,150.26,21.14
2021-12-24,4725.79,17.96,120.46,150.26,21.14
2021-12-27,4791.19,17.68,115.92,151.87,20.24
2021-12-28,4786.35,17.54,114.83,153.21,18.67
2021-12-29,4793.06,16.95,109.5,156.24,18.23
2021-12-30,4778.73,17.33,110.84,155.27,17.23
2021-12-31,4766.18,17.22,109.67,154.38,16.59
2022-01-03,4796.56,16.6,108.45,151.49,15.94
2022-01-04,4793.54,16.91,109.31,150.36,15.67
2022-01-05,4700.58,19.73,119.31,143.41,16.5
2022-01-06,4696.05,19.61,117.82,140.77,14.93
2022-01-07,4677.03,18.76,113.86,139.14,14.97
2022-01-10,4670.29,19.4,113.02,139.24,14.78
2022-01-11,4713.07,18.41,111.61,138.09,14.78
2022-01-12,4726.35,17.62,113.94,135.73,14.49
2022-01-13,4659.03,20.31,123.44,133.13,15.05
2022-01-14,4662.85,19.19,117.57,133.85,14.1
2022-01-17,4662.85,19.19,117.57,133.85,14.1
2022-01-18,4577.11,22.79,127.95,129.72,15.07
2022-01-19,4532.76,23.85,129.85,134.73,15.07
2022-01-20,4482.73,25.59,135.6,127.58,15.13
2022-01-21,4397.94,28.85,149.5,136.18,15.41
2022-01-24,4410.13,29.9,154.38,136.06,15.11
2022-01-25,4356.45,31.16,150.8,133.9,15.56
2022-01-26,4349.93,31.96,148.55,133.38,14.81
2022-01-27,4326.51,30.49,141.14,132.22,14.88
2022-01-28,4431.85,27.66,132.44,132.96,17.08
2022-01-31,4515.55,24.83,125.06,131.44,18.12
2022-02-01,4546.54,21.96,117.99,133.0,18.23
2022-02-02,4589.38,22.09,119.61,132.05,18.43
2022-02-03,4477.44,24.35,125.11,132.75,20.1
2022-02-04,4500.53,23.22,124.89,129.29,19.03
2022-02-07,4483.87,22.86,124.13,126.25,19.06
2022-02-08,4521.54,21.44,118.86,127.72,19.22
2022-02-09,4587.18,19.96,119.32,129.78,19.85
2022-02-10,4504.08,23.91,129.1,128.11,20.59
2022-02-11,4418.64,27.36,141.17,126.81,21.69
2022-02-14,4401.67,28.33,140.59,128.12,21.21
2022-02-15,4471.07,25.7,129.05,129.76,21.88
2022-02-16,4475.01,24.29,122.58,132.75,21.02
2022-02-17,4380.26,28.11,134.49,131.31,22.01
2022-02-18,4348.87,27.75,133.64,128.36,21.78
2022-02-21,4348.87,27.75,133.64,128.36,21.78
2022-02-22,4304.76,28.81,130.69,128.33,21.03
2022-02-23,4225.5,31.02,131.24,126.88,21.88
2022-02-24,4288.7,30.32,128.5,130.48,21.97
2022-02-25,4384.65,27.59,117.76,132.51,23.29
2022-02-28,4373.94,30.15,123.64,137.36,23.25
2022-03-01,4306.26,33.32,132.8,134.42,22.31
2022-03-02,4386.54,30.74,124.92,136.11,22.32
2022-03-03,4363.49,30.48,122.36,133.28,22.26
2022-03-04,4328.87,31.98,127.85,134.98,22.18
2022-03-07,4201.09,36.45,133.66,136.69,23.08
2022-03-08,4170.7,35.13,139.71,135.25,23.19
2022-03-09,4277.88,32.45,130.86,134.12,26.39
2022-03-10,4259.52,30.23,125.47,130.94,24.71
2022-03-11,4204.31,30.75,125.58,130.7,24.67
2022-03-14,4173.11,31.77,126.26,131.81,23.96
2022-03-15,4262.45,29.83,122.18,130.66,24.12
2022-03-16,4357.86,26.67,115.1,132.0,25.32
2022-03-17,4411.67,25.67,109.25,134.93,25.19
2022-03-18,4463.12,23.87,106.74,136.64,25.36
2022-03-21,4461.18,23.53,108.96,135.73,24.24
2022-03-22,4511.61,22.94,108.22,139.72,24.46
2022-03-23,4456.24,23.57,108.77,136.71,24.63
2022-03-24,4520.16,21.67,106.05,138.39,24.37
2022-03-25,4543.06,20.81,109.21,140.26,23.97
2022-03-28,4575.52,19.63,108.29,138.87,22.8
2022-03-29,4631.6,18.9,104.35,140.0,23.19
2022-03-30,4602.45,19.33,107.41,139.28,22.82
2022-03-31,4530.41,20.56,111.45,140.73,22.5
2022-04-01,4545.86,19.63,112.22,145.51,22.34
2022-04-04,4582.64,18.57,107.11,146.48,20.07
2022-04-05,4525.12,21.03,116.27,141.33,20.37
2022-04-06,4481.15,22.1,114.84,144.27,18.63
2022-04-07,4500.21,21.55,113.33,139.55,18.64
2022-04-08,4488.28,21.16,112.14,141.51,18.04
2022-04-11,4412.53,24.37,117.35,137.91,18.87
2022-04-12,4397.45,24.26,117.26,137.62,17.39
2022-04-13,4446.59,21.82,113.76,139.86,16.05
2022-04-14,4392.59,22.7,114.75,134.39,16.49
2022-04-15,4392.59,22.7,114.75,134.39,16.49
2022-04-18,4391.69,22.17,110.9,130.94,16.22
2022-04-19,4462.21,21.37,106.06,130.94,16.62
2022-04-20,4459.45,20.32,103.03,134.18,15.97
2022-04-21,4393.66,22.68,110.93,132.72,15.91
2022-04-22,4271.78,28.21,122.37,136.22,18.49
2022-04-25,4296.12,27.02,116.98,133.42,18.42
2022-04-26,4175.2,33.52,127.5,137.43,20.57
2022-04-27,4183.96,31.6,123.71,138.09,20.46
2022-04-28,4287.5,29.99,119.75,136.35,22.14
2022-04-29,4131.93,33.4,121.98,136.69,25.12
2022-05-02,4155.38,32.34,124.48,131.4,25.19
2022-05-03,4175.48,29.25,117.55,129.0,25.06
2022-05-04,4300.17,25.42,106.62,127.75,26.77
2022-05-05,4146.87,31.2,119.18,128.65,29.28
2022-05-06,4123.34,30.19,116.78,126.21,29.31
2022-05-09,3991.24,34.75,125.93,127.05,31.35
2022-05-10,4001.05,32.99,120.98,125.86,30.78
2022-05-11,3935.18,32.56,125.89,124.51,31.25
2022-05-12,3930.08,31.77,122.11,119.91,31.0
2022-05-13,4023.89,28.87,113.89,122.09,31.68
2022-05-16,4008.01,27.47,108.26,117.53,31.41
