Date,VIX,VXN NASDAQ
2017-07,10.11,15.89
2017-07,10.29,15.91
2017-07,10.26,15.87
2017-08,10.09,14.83
2017-08,10.28,14.61
2017-08,10.44,14.69
2017-08,10.03,14.09
2017-08,9.93,14.21
2017-08,10.96,15.23
2017-08,11.11,15.43
2017-08,16.04,19.06
2017-08,15.51,17.77
2017-08,12.33,15.06
2017-08,12.04,14.36
2017-08,11.74,14.22
2017-08,15.55,18.6
2017-08,14.26,17.85
2017-08,13.19,17.37
2017-08,11.35,15.21
2017-08,12.25,15.8
2017-08,12.23,15.97
2017-08,11.28,15.52
2017-08,11.32,15.18
2017-08,11.7,15.98
2017-08,11.22,15.12
2017-08,10.59,14.33
2017-09,10.13,14.1
2017-09,,
2017-09,12.23,16.13
2017-09,11.63,15.56
2017-09,11.55,15.4
2017-09,12.12,16.07
2017-09,10.73,14.07
2017-09,10.58,13.37
2017-09,10.5,12.8
2017-09,10.44,13.4
2017-09,10.17,12.51
2017-09,10.15,13.61
2017-09,10.18,13.3
2017-09,9.78,13.42
2017-09,9.67,13.71
2017-09,9.59,13.81
2017-09,10.21,15.65
2017-09,10.17,15.28
2017-09,9.87,15.32
2017-09,9.55,14.98
2017-09,9.51,13.85
2017-10,9.45,13.88
2017-10,9.51,13.62
2017-10,9.63,13.45
2017-10,9.19,12.88
2017-10,9.65,13.33
2017-10,10.33,14.04
2017-10,10.08,14.29
2017-10,9.85,14.09
2017-10,9.91,14.33
2017-10,9.61,13.97
2017-10,9.91,14.49
2017-10,10.31,14.4
2017-10,10.07,14.32
2017-10,10.05,14.64
2017-10,9.97,14.32
2017-10,11.07,15.74
2017-10,11.16,15.51
2017-10,11.23,16.31
2017-10,11.3,15.82
2017-10,9.8,14.3
2017-10,10.5,15.05
2017-10,10.18,15.06
2017-11,10.2,14.95
2017-11,9.93,14.7
2017-11,9.14,13.9
2017-11,9.4,13.9
2017-11,9.89,14.12
2017-11,9.78,14.06
2017-11,10.5,15.04
2017-11,11.29,15.03
2017-11,11.5,14.84
2017-11,11.59,15.0
2017-11,13.13,16.09
2017-11,11.76,14.31
2017-11,11.43,13.79
2017-11,10.65,13.82
2017-11,9.73,12.78
2017-11,9.88,12.74
2017-11,,
2017-11,9.67,12.38
2017-11,9.87,13.04
2017-11,10.03,13.41
2017-11,10.7,16.38
2017-11,11.28,15.93
2017-12,11.43,16.57
2017-12,11.68,18.03
2017-12,11.33,17.12
2017-12,11.02,16.71
2017-12,10.16,15.86
2017-12,9.58,14.42
2017-12,9.34,12.59
2017-12,9.92,12.86
2017-12,10.18,12.74
2017-12,10.49,12.39
2017-12,9.42,11.88
2017-12,9.53,12.53
2017-12,10.03,12.82
2017-12,9.72,12.78
2017-12,9.62,12.65
2017-12,9.9,12.54
2017-12,,
2017-12,10.25,13.64
2017-12,10.47,14.29
2017-12,10.18,14.62
2017-12,11.04,15.68
2018-01,,
2018-01,9.77,14.93
2018-01,9.15,14.16
2018-01,9.22,13.97
2018-01,9.22,13.48
2018-01,9.52,13.84
2018-01,10.08,14.63
2018-01,9.82,15.28
2018-01,9.88,14.77
2018-01,10.16,14.57
2018-01,,
2018-01,11.66,16.34
2018-01,11.91,16.2
2018-01,12.22,16.95
2018-01,11.27,16.17
2018-01,11.03,16.29
2018-01,11.1,16.75
2018-01,11.47,17.9
2018-01,11.58,18.25
2018-01,11.08,17.52
2018-01,13.84,19.22
2018-01,14.79,20.35
2018-01,13.54,19.65
2018-02,13.47,19.15
2018-02,17.31,20.66
2018-02,37.32,33.02
2018-02,29.98,26.7
2018-02,27.73,24.73
2018-02,33.46,33.89
2018-02,29.06,29.62
2018-02,25.61,24.94
2018-02,24.97,23.71
2018-02,19.26,20.87
2018-02,19.13,20.85
2018-02,19.46,20.46
2018-02,,
2018-02,20.6,21.67
2018-02,20.02,22.49
2018-02,18.72,20.91
2018-02,16.49,18.16
2018-02,15.8,18.12
2018-02,18.59,20.49
2018-02,19.85,22.01
2018-03,22.47,24.74
2018-03,19.59,21.53
2018-03,18.73,20.6
2018-03,18.36,20.6
2018-03,17.76,20.43
2018-03,16.54,19.26
2018-03,14.64,17.3
2018-03,15.78,17.56
2018-03,16.35,19.24
2018-03,17.23,19.52
2018-03,16.59,18.45
2018-03,15.8,17.64
2018-03,19.02,22.06
2018-03,18.2,22.13
2018-03,17.86,22.06
2018-03,23.34,26.63
2018-03,24.87,28.35
2018-03,21.03,25.15
2018-03,22.5,29.01
2018-03,22.87,30.19
2018-03,19.97,26.68
2018-03,,
2018-04,23.62,29.92
2018-04,21.1,28.05
2018-04,20.06,26.29
2018-04,18.94,25.03
2018-04,21.49,27.43
2018-04,21.77,26.95
2018-04,20.47,25.15
2018-04,20.24,24.69
2018-04,18.49,22.9
2018-04,17.41,22.06
2018-04,16.56,20.45
2018-04,15.25,19.43
2018-04,15.6,19.38
2018-04,15.96,20.16
2018-04,16.88,21.63
2018-04,16.34,22.12
2018-04,18.02,23.62
2018-04,17.84,23.07
2018-04,16.24,20.36
2018-04,15.41,20.52
2018-04,15.93,21.06
2018-05,15.49,19.71
2018-05,15.97,19.76
2018-05,15.9,19.65
2018-05,14.77,18.41
2018-05,14.75,18.71
2018-05,14.71,18.48
2018-05,13.42,17.62
2018-05,13.23,16.38
2018-05,12.65,16.19
2018-05,12.93,16.08
2018-05,14.63,17.51
2018-05,13.42,16.71
2018-05,13.43,17.19
2018-05,13.42,16.87
2018-05,13.08,16.92
2018-05,13.22,16.92
2018-05,12.58,16.27
2018-05,12.53,15.82
2018-05,13.22,16.06
2018-05,,
2018-05,17.02,18.42
2018-05,14.94,17.07
2018-05,15.43,16.78
2018-06,13.46,15.11
2018-06,12.74,15.49
2018-06,12.4,15.33
2018-06,11.64,15.51
2018-06,12.13,16.45
2018-06,12.18,16.51
2018-06,12.35,16.45
2018-06,12.34,15.7
2018-06,12.94,16.32
2018-06,12.12,15.94
2018-06,11.98,15.42
2018-06,12.31,16.82
2018-06,13.35,17.29
2018-06,12.79,16.89
2018-06,14.64,18.89
2018-06,13.77,18.38
2018-06,17.33,21.94
2018-06,15.92,20.51
2018-06,17.91,22.75
2018-06,16.85,21.76
2018-06,16.09,20.88
2018-07,15.6,20.81
2018-07,16.14,21.79
2018-07,,
2018-07,14.97,20.35
2018-07,13.37,18.72
2018-07,12.69,17.91
2018-07,12.64,17.9
2018-07,13.63,18.27
2018-07,12.58,17.12
2018-07,12.18,16.88
2018-07,12.83,17.72
2018-07,12.06,16.71
2018-07,12.1,16.53
2018-07,12.87,17.35
2018-07,12.86,17.11
2018-07,12.62,16.49
2018-07,12.41,17.13
2018-07,12.29,16.67
2018-07,12.14,16.87
2018-07,13.03,18.72
2018-07,14.26,20.44
2018-07,12.83,19.17
2018-08,13.15,18.49
2018-08,12.19,16.31
2018-08,11.64,15.81
2018-08,11.27,15.47
2018-08,10.93,14.76
2018-08,10.85,14.83
2018-08,11.27,14.91
2018-08,13.16,16.22
2018-08,14.78,16.52
2018-08,13.31,15.16
2018-08,14.64,17.19
2018-08,13.45,16.43
2018-08,12.64,15.86
2018-08,12.49,16.29
2018-08,12.86,16.22
2018-08,12.25,15.64
2018-08,12.41,15.79
2018-08,11.99,15.16
2018-08,12.16,15.6
2018-08,12.5,15.42
2018-08,12.25,15.27
2018-08,13.53,16.02
2018-08,12.86,16.04
2018-09,,
2018-09,13.16,17.1
2018-09,13.91,18.65
2018-09,14.65,19.17
2018-09,14.88,19.76
2018-09,14.16,19.04
2018-09,13.22,17.83
2018-09,13.14,17.47
2018-09,12.37,16.45
2018-09,12.07,16.12
2018-09,13.68,18.5
2018-09,12.79,17.35
2018-09,11.75,16.9
2018-09,11.8,16.2
2018-09,11.68,16.84
2018-09,12.2,17.25
2018-09,12.42,17.07
2018-09,12.89,17.4
2018-09,12.41,16.75
2018-09,12.12,16.58
2018-10,12.0,17.09
2018-10,12.05,17.55
2018-10,11.61,17.5
2018-10,14.22,20.12
2018-10,14.82,21.5
2018-10,15.69,22.19
2018-10,15.95,21.62
2018-10,22.96,27.53
2018-10,24.98,27.76
2018-10,21.31,24.69
2018-10,21.3,26.81
2018-10,17.62,22.51
2018-10,17.4,22.93
2018-10,20.06,26.08
2018-10,19.89,25.77
2018-10,19.64,25.16
2018-10,20.71,25.26
2018-10,25.23,30.25
2018-10,24.22,29.54
2018-10,24.16,29.87
2018-10,24.7,31.75
2018-10,23.35,30.73
2018-10,21.23,29.12
2018-11,19.34,26.12
2018-11,19.51,26.65
2018-11,19.96,27.26
2018-11,19.91,26.17
2018-11,16.36,22.39
2018-11,16.72,22.86
2018-11,17.36,24.27
2018-11,20.45,28.11
2018-11,20.02,27.68
2018-11,21.25,28.37
2018-11,19.98,26.05
2018-11,18.14,24.38
2018-11,20.1,27.44
2018-11,22.48,28.77
2018-11,20.8,26.96
2018-11,,
2018-11,21.52,27.93
2018-11,18.9,26.02
2018-11,19.02,24.73
2018-11,18.49,24.11
2018-11,18.79,24.33
2018-11,18.07,24.02
2018-12,16.44,21.7
2018-12,20.74,25.38
2018-12,,
2018-12,21.19,25.97
2018-12,23.23,28.03
2018-12,22.64,27.2
2018-12,21.76,26.77
2018-12,21.46,26.3
2018-12,20.65,25.8
2018-12,21.63,27.62
2018-12,24.52,30.07
2018-12,25.58,29.31
2018-12,25.58,29.43
2018-12,28.38,31.0
2018-12,30.11,33.87
2018-12,36.07,38.68
2018-12,,
2018-12,30.41,33.7
2018-12,29.96,34.37
2018-12,28.34,34.2
2018-12,25.42,31.44
2019-01,,
2019-01,23.22,30.09
2019-01,25.45,32.18
2019-01,21.38,28.57
2019-01,21.4,28.53
2019-01,20.47,27.66
2019-01,19.98,26.42
2019-01,19.5,25.91
2019-01,18.19,24.78
2019-01,19.07,25.74
2019-01,18.6,23.66
2019-01,19.04,24.07
2019-01,18.06,23.34
2019-01,17.8,21.89
2019-01,,
2019-01,20.8,25.02
2019-01,19.52,24.5
2019-01,18.89,23.49
2019-01,17.42,21.78
2019-01,18.87,23.43
2019-01,19.13,23.86
2019-01,17.66,21.18
2019-01,16.57,20.24
2019-02,16.14,19.8
2019-02,15.73,19.68
2019-02,15.57,19.47
2019-02,15.38,19.74
2019-02,16.37,20.92
2019-02,15.72,20.04
2019-02,15.97,20.07
2019-02,15.43,18.69
2019-02,15.65,19.0
2019-02,16.22,19.02
2019-02,14.91,17.7
2019-02,,
2019-02,14.88,18.1
2019-02,14.02,18.02
2019-02,14.46,18.19
2019-02,13.51,16.95
2019-02,14.85,17.81
2019-02,15.17,18.11
2019-02,14.7,17.6
2019-02,14.78,17.17
2019-03,13.57,16.12
2019-03,14.63,17.36
2019-03,14.74,17.51
2019-03,15.74,18.23
2019-03,16.59,19.59
2019-03,16.05,19.12
2019-03,14.33,16.36
2019-03,13.77,15.76
2019-03,13.41,15.38
2019-03,13.5,15.65
2019-03,12.88,15.12
2019-03,13.1,16.18
2019-03,13.56,16.73
2019-03,13.91,16.64
2019-03,13.63,16.59
2019-03,16.48,19.83
2019-03,16.33,19.44
2019-03,14.68,18.63
2019-03,15.15,18.74
2019-03,14.43,17.99
2019-03,13.71,16.62
2019-04,13.4,16.31
2019-04,13.36,16.33
2019-04,13.74,16.62
2019-04,13.58,16.79
2019-04,12.82,16.17
2019-04,13.18,16.82
2019-04,14.28,17.65
2019-04,13.3,16.76
2019-04,13.02,16.66
2019-04,12.01,15.63
2019-04,12.32,15.93
2019-04,12.18,15.88
2019-04,12.6,15.86
2019-04,12.09,15.15
2019-04,,
2019-04,12.42,15.74
2019-04,12.28,16.15
2019-04,13.14,16.67
2019-04,13.25,16.49
2019-04,12.73,15.79
2019-04,13.11,16.44
2019-04,13.12,16.6
2019-05,14.8,17.93
2019-05,14.42,17.62
2019-05,12.87,15.98
2019-05,15.44,18.7
2019-05,19.32,22.86
2019-05,19.4,22.52
2019-05,19.1,22.03
2019-05,16.04,19.1
2019-05,20.55,25.25
2019-05,18.06,22.23
2019-05,16.44,19.92
2019-05,15.29,18.4
2019-05,15.96,19.39
2019-05,16.31,21.64
2019-05,14.95,19.58
2019-05,14.75,19.84
2019-05,16.92,21.31
2019-05,15.85,20.63
2019-05,,
2019-05,17.5,21.83
2019-05,17.9,22.23
2019-05,17.3,21.68
2019-05,18.71,23.23
2019-06,18.86,24.22
2019-06,16.97,21.49
2019-06,16.09,20.87
2019-06,15.93,20.32
2019-06,16.3,19.93
2019-06,15.94,19.98
2019-06,15.99,20.22
2019-06,15.91,20.58
2019-06,15.82,20.03
2019-06,15.28,19.85
2019-06,15.35,20.04
2019-06,15.15,19.51
2019-06,14.33,18.8
2019-06,14.75,18.71
2019-06,15.4,19.18
2019-06,15.26,19.46
2019-06,16.28,20.77
2019-06,16.21,20.46
2019-06,15.82,20.07
2019-06,15.08,19.76
2019-07,14.06,17.64
2019-07,12.93,16.29
2019-07,12.57,16.15
2019-07,,
2019-07,13.28,16.47
2019-07,13.96,17.77
2019-07,14.09,17.42
2019-07,13.03,16.43
2019-07,12.93,16.64
2019-07,12.39,16.25
2019-07,12.68,16.22
2019-07,12.86,16.66
2019-07,13.97,18.0
2019-07,13.53,17.01
2019-07,14.45,17.69
2019-07,13.53,17.07
2019-07,12.61,16.07
2019-07,12.07,15.41
2019-07,12.74,16.02
2019-07,12.16,15.42
2019-07,12.83,16.35
2019-07,13.94,17.53
2019-07,16.12,18.78
2019-08,17.87,21.06
2019-08,17.61,21.37
2019-08,24.59,27.56
2019-08,20.17,24.27
2019-08,19.49,23.47
2019-08,16.91,21.14
2019-08,17.97,21.77
2019-08,21.09,25.18
2019-08,17.52,21.82
2019-08,22.1,26.38
2019-08,21.18,24.79
2019-08,18.47,21.51
2019-08,16.88,20.43
2019-08,17.5,21.27
2019-08,15.8,19.81
2019-08,16.68,20.83
2019-08,19.87,23.66
2019-08,19.32,23.24
2019-08,20.31,24.11
2019-08,19.35,23.12
2019-08,17.88,21.25
2019-08,18.98,22.39
2019-09,,
2019-09,19.66,23.37
2019-09,17.33,21.44
2019-09,16.27,19.91
2019-09,15.0,18.82
2019-09,15.27,19.42
2019-09,15.2,19.57
2019-09,14.61,18.6
2019-09,14.22,17.88
2019-09,13.74,18.13
2019-09,14.67,19.04
2019-09,14.44,18.58
2019-09,13.95,18.04
2019-09,14.05,17.55
2019-09,15.32,19.11
2019-09,14.91,18.64
2019-09,17.05,20.45
2019-09,15.96,19.14
2019-09,16.07,19.41
2019-09,17.22,20.89
2019-09,16.24,20.03
2019-10,18.56,21.95
2019-10,20.56,23.71
2019-10,19.12,22.33
2019-10,17.04,20.24
2019-10,17.86,21.63
2019-10,20.28,23.4
2019-10,18.64,21.88
2019-10,17.57,21.0
2019-10,15.58,19.44
2019-10,14.57,18.61
2019-10,13.54,17.18
2019-10,13.68,17.58
2019-10,13.79,17.39
2019-10,14.25,17.82
2019-10,14.0,17.39
2019-10,14.46,18.34
2019-10,14.01,17.78
2019-10,13.71,17.35
2019-10,12.65,16.17
2019-10,13.11,16.81
2019-10,13.2,17.47
2019-10,12.33,16.71
2019-10,13.22,17.36
2019-11,12.3,16.27
2019-11,12.83,16.56
2019-11,13.1,17.08
2019-11,12.62,16.45
2019-11,12.73,16.66
2019-11,12.07,16.17
2019-11,12.69,16.04
2019-11,12.68,15.86
2019-11,13.0,16.24
2019-11,13.05,15.85
2019-11,12.05,14.57
2019-11,12.46,14.94
2019-11,12.86,15.25
2019-11,12.78,15.61
2019-11,13.13,16.07
2019-11,12.34,15.6
2019-11,11.87,15.08
2019-11,11.54,14.78
2019-11,11.75,14.86
2019-11,,
2019-11,12.62,15.84
2019-12,14.91,18.07
2019-12,15.96,19.16
2019-12,14.8,18.33
2019-12,14.52,17.97
2019-12,13.62,16.44
2019-12,15.86,18.15
2019-12,15.68,18.02
2019-12,14.99,17.41
2019-12,13.94,16.55
2019-12,12.63,15.09
2019-12,12.14,14.02
2019-12,12.29,14.42
2019-12,12.58,14.75
2019-12,12.5,14.42
2019-12,12.51,14.47
2019-12,12.61,15.16
2019-12,12.67,15.14
2019-12,,
2019-12,12.65,15.07
2019-12,13.43,16.36
2019-12,14.82,17.9
2019-12,13.78,16.89
2020-01,,
2020-01,12.47,16.0
2020-01,14.02,16.95
2020-01,13.85,17.19
2020-01,13.79,17.15
2020-01,13.45,16.93
2020-01,12.54,16.04
2020-01,12.56,16.48
2020-01,12.32,15.57
2020-01,12.39,15.83
2020-01,12.42,15.54
2020-01,12.32,14.95
2020-01,12.1,14.97
2020-01,,
2020-01,12.85,16.22
2020-01,12.91,16.49
2020-01,12.98,16.23
2020-01,14.56,18.07
2020-01,18.23,21.46
2020-01,16.28,19.61
2020-01,16.39,19.57
2020-01,15.49,17.75
2020-01,18.84,21.33
2020-02,17.97,20.4
2020-02,16.05,18.45
2020-02,15.15,18.52
2020-02,14.96,18.41
2020-02,15.47,19.42
2020-02,15.04,19.31
2020-02,15.18,19.66
2020-02,13.74,18.04
2020-02,14.15,18.46
2020-02,13.68,17.95
2020-02,,
2020-02,14.83,19.12
2020-02,14.38,18.58
2020-02,15.56,20.33
2020-02,17.08,22.46
2020-02,25.03,29.23
2020-02,27.85,31.03
2020-02,27.56,30.38
2020-02,39.16,41.0
2020-02,40.11,43.13
2020-03,33.42,35.1
2020-03,36.82,39.33
2020-03,31.99,33.54
2020-03,39.62,41.4
2020-03,41.94,43.97
2020-03,54.46,53.68
2020-03,47.3,47.43
2020-03,53.9,50.7
2020-03,75.47,67.83
2020-03,57.83,51.84
2020-03,82.69,80.08
2020-03,75.91,71.55
2020-03,76.45,74.22
2020-03,72.0,69.12
2020-03,66.04,63.85
2020-03,61.59,58.36
2020-03,61.67,56.95
2020-03,63.95,60.99
2020-03,61.0,57.6
2020-03,65.54,61.38
2020-03,57.08,55.04
2020-03,53.54,51.29
2020-04,57.06,54.29
2020-04,50.91,48.91
2020-04,46.8,44.87
2020-04,45.24,42.93
2020-04,46.7,44.69
2020-04,43.35,42.34
2020-04,41.67,41.36
2020-04,,
2020-04,41.17,41.34
2020-04,37.76,38.33
2020-04,40.84,40.85
2020-04,40.11,40.36
2020-04,38.15,38.37
2020-04,43.83,43.85
2020-04,45.41,45.37
2020-04,41.98,42.37
2020-04,41.38,41.66
2020-04,35.93,36.5
2020-04,33.29,35.26
2020-04,33.57,36.61
2020-04,31.23,32.85
2020-04,34.15,35.28
2020-05,37.19,37.76
2020-05,35.97,36.86
2020-05,33.61,35.37
2020-05,34.12,35.6
2020-05,31.44,33.58
2020-05,27.98,30.64
2020-05,27.57,28.82
2020-05,33.04,33.3
2020-05,35.28,36.12
2020-05,32.61,33.79
2020-05,31.89,33.49
2020-05,29.3,30.22
2020-05,30.53,30.74
2020-05,27.99,29.12
2020-05,29.53,30.73
2020-05,28.16,29.36
2020-05,,
2020-05,28.01,29.42
2020-05,27.62,29.52
2020-05,28.59,29.68
2020-05,27.51,27.96
2020-06,28.23,28.99
2020-06,26.84,27.68
2020-06,25.66,27.45
2020-06,25.81,27.43
2020-06,24.52,25.53
2020-06,25.81,26.8
2020-06,27.57,28.7
2020-06,27.57,29.32
2020-06,40.79,36.81
2020-06,36.09,35.49
2020-06,34.4,33.67
2020-06,33.67,32.69
2020-06,33.47,32.91
2020-06,32.94,31.57
2020-06,35.12,32.54
2020-06,31.77,31.38
2020-06,31.37,31.23
2020-06,33.84,33.58
2020-06,32.22,31.81
2020-06,34.73,33.81
2020-06,31.78,32.3
2020-06,30.43,30.75
2020-07,28.62,29.51
2020-07,27.68,28.6
2020-07,,
2020-07,27.94,30.2
2020-07,29.43,31.72
2020-07,28.08,31.05
2020-07,29.26,32.68
2020-07,27.29,32.02
2020-07,32.19,37.6
2020-07,29.52,37.61
2020-07,27.76,35.84
2020-07,28.0,34.42
2020-07,25.68,30.77
2020-07,24.46,30.91
2020-07,24.84,30.91
2020-07,24.32,30.46
2020-07,26.08,32.75
2020-07,25.84,32.61
2020-07,24.74,31.55
2020-07,25.44,31.83
2020-07,24.1,30.13
2020-07,24.76,30.2
2020-07,24.46,27.93
2020-08,24.28,29.27
2020-08,23.76,29.12
2020-08,22.99,28.5
2020-08,22.65,28.53
2020-08,22.21,29.76
2020-08,22.13,29.86
2020-08,24.03,31.87
2020-08,22.28,30.16
2020-08,22.13,29.84
2020-08,22.05,29.15
2020-08,21.35,27.73
2020-08,21.51,26.9
2020-08,22.54,28.88
2020-08,22.72,28.44
2020-08,22.54,28.62
2020-08,22.37,29.83
2020-08,22.03,29.11
2020-08,23.27,32.1
2020-08,24.47,33.32
2020-08,22.96,32.8
2020-08,26.41,34.55
2020-09,26.12,34.67
2020-09,26.57,36.8
2020-09,33.6,42.09
2020-09,30.75,41.74
2020-09,,
2020-09,31.46,41.02
2020-09,28.81,38.25
2020-09,29.71,37.92
2020-09,26.87,35.27
2020-09,25.85,33.56
2020-09,25.59,33.79
2020-09,26.04,35.48
2020-09,26.46,36.27
2020-09,25.83,36.04
2020-09,27.78,36.43
2020-09,26.86,35.24
2020-09,28.58,37.25
2020-09,28.51,36.99
2020-09,26.38,34.93
2020-09,26.19,34.66
2020-09,26.27,35.25
2020-09,26.37,35.42
2020-10,26.7,34.99
2020-10,27.63,36.44
2020-10,27.96,35.67
2020-10,29.48,36.67
2020-10,28.06,35.61
2020-10,26.36,34.43
2020-10,25.0,32.6
2020-10,25.07,33.44
2020-10,26.07,34.48
2020-10,26.4,34.04
2020-10,26.97,34.54
2020-10,27.41,35.02
2020-10,29.18,36.14
2020-10,29.35,35.25
2020-10,28.65,35.08
2020-10,28.11,34.28
2020-10,27.55,33.45
2020-10,32.46,37.41
2020-10,33.35,36.56
2020-10,40.28,43.39
2020-10,37.59,40.08
2020-10,38.02,41.3
2020-11,37.13,40.9
2020-11,35.55,38.38
2020-11,29.57,33.36
2020-11,27.58,32.82
2020-11,24.86,30.01
2020-11,25.75,31.32
2020-11,24.8,32.53
2020-11,23.45,30.29
2020-11,25.35,30.91
2020-11,23.1,29.03
2020-11,22.45,27.37
2020-11,22.71,27.31
2020-11,23.84,27.47
2020-11,23.11,26.81
2020-11,23.7,26.91
2020-11,22.66,26.64
2020-11,21.64,25.99
2020-11,21.25,25.69
2020-11,,
2020-11,20.84,26.12
2020-11,20.57,26.68
2020-12,20.77,27.41
2020-12,21.17,27.55
2020-12,21.28,27.39
2020-12,20.79,27.02
2020-12,21.3,27.2
2020-12,20.68,26.08
2020-12,22.27,29.32
2020-12,22.52,29.15
2020-12,23.31,29.0
2020-12,24.72,29.44
2020-12,22.89,28.1
2020-12,22.5,27.85
2020-12,21.93,27.04
2020-12,21.57,26.91
2020-12,25.16,28.35
2020-12,24.23,27.94
2020-12,23.31,27.33
2020-12,21.53,25.94
2020-12,,
2020-12,21.7,25.91
2020-12,23.08,26.82
2020-12,22.77,26.29
2020-12,22.75,26.93
2021-01,,
2021-01,26.97,30.13
2021-01,25.34,28.42
2021-01,25.07,29.27
2021-01,22.37,26.99
2021-01,21.56,27.93
2021-01,24.08,28.92
2021-01,23.33,28.33
2021-01,22.21,27.36
2021-01,23.25,28.55
2021-01,24.34,29.17
2021-01,,
2021-01,23.24,27.71
2021-01,21.58,26.79
2021-01,21.32,27.01
2021-01,21.91,28.07
2021-01,23.19,28.73
2021-01,23.02,29.2
2021-01,37.21,39.61
2021-01,30.21,35.05
2021-01,33.09,37.44
2021-02,30.24,34.24
2021-02,25.56,29.49
2021-02,22.91,29.03
2021-02,21.77,27.09
2021-02,20.87,25.46
2021-02,21.24,26.18
2021-02,21.63,26.6
2021-02,21.99,27.41
2021-02,21.25,27.07
2021-02,19.97,26.36
2021-02,,
2021-02,21.46,28.52
2021-02,21.5,28.26
2021-02,22.49,27.59
2021-02,22.05,27.74
2021-02,23.45,31.02
2021-02,23.11,30.62
2021-02,21.34,28.67
2021-02,28.89,36.16
2021-02,27.95,34.06
2021-03,23.35,28.67
2021-03,24.1,30.11
2021-03,26.67,33.92
2021-03,28.57,34.83
2021-03,24.66,31.89
2021-03,25.47,33.87
2021-03,24.03,32.15
2021-03,22.56,31.52
2021-03,21.91,30.04
2021-03,20.69,30.1
2021-03,20.03,28.72
2021-03,19.79,29.27
2021-03,19.23,27.98
2021-03,21.58,30.61
2021-03,20.95,29.65
2021-03,18.88,26.7
2021-03,20.3,27.83
2021-03,21.2,28.97
2021-03,19.81,27.63
2021-03,18.86,25.64
2021-03,20.74,26.94
2021-03,19.61,26.39
2021-03,19.4,24.89
2021-04,17.33,23.21
2021-04,,23.21
2021-04,17.91,23.93
2021-04,18.12,23.86
2021-04,17.16,23.43
2021-04,16.95,23.49
2021-04,16.69,23.23
2021-04,16.91,22.49
2021-04,16.65,22.11
2021-04,16.99,22.64
2021-04,16.57,21.68
2021-04,16.25,20.51
2021-04,17.29,22.82
2021-04,18.68,24.37
2021-04,17.5,22.82
2021-04,18.71,24.0
2021-04,17.33,22.32
2021-04,17.64,22.57
2021-04,17.56,22.71
2021-04,17.28,22.36
2021-04,17.61,22.42
2021-04,18.61,22.9
2021-05,18.31,23.34
2021-05,19.48,25.7
2021-05,19.15,25.66
2021-05,18.39,24.83
2021-05,16.69,22.79
2021-05,19.66,26.59
2021-05,21.84,27.86
2021-05,27.59,31.87
2021-05,23.13,29.02
2021-05,18.81,24.99
2021-05,19.72,25.59
2021-05,21.34,26.14
2021-05,22.18,26.66
2021-05,20.67,24.24
2021-05,20.15,24.3
2021-05,18.4,22.76
2021-05,18.84,23.4
2021-05,17.36,22.35
2021-05,16.74,22.12
2021-05,16.76,21.44
2021-05,,
2021-06,17.9,22.68
2021-06,17.48,22.01
2021-06,18.04,23.25
2021-06,16.42,21.22
2021-06,16.42,21.37
2021-06,17.07,21.58
2021-06,17.89,22.01
2021-06,16.1,19.98
2021-06,15.65,19.16
2021-06,16.39,20.06
2021-06,17.02,20.93
2021-06,18.15,21.46
2021-06,17.75,20.35
2021-06,20.7,22.43
2021-06,17.89,20.78
2021-06,16.66,20.0
2021-06,16.32,19.82
2021-06,15.97,19.6
2021-06,15.62,19.31
2021-06,15.76,19.58
2021-06,16.02,20.09
2021-06,15.83,20.14
2021-07,15.48,20.07
2021-07,15.07,19.28
2021-07,,
2021-07,16.44,21.0
2021-07,16.2,21.11
2021-07,19.0,23.6
2021-07,16.18,21.23
2021-07,16.17,19.68
2021-07,17.12,20.87
2021-07,16.33,19.99
2021-07,17.01,20.11
2021-07,18.45,21.06
2021-07,22.5,23.44
2021-07,19.73,21.68
2021-07,17.91,20.4
2021-07,17.69,19.78
2021-07,17.2,19.06
2021-07,17.58,20.37
2021-07,19.36,22.84
2021-07,18.31,20.96
2021-07,17.7,20.55
2021-07,18.24,20.81
2021-08,19.46,21.49
2021-08,18.04,20.52
2021-08,17.97,20.68
2021-08,17.28,20.19
2021-08,16.15,19.61
2021-08,16.72,19.69
2021-08,16.79,20.38
2021-08,16.06,20.45
2021-08,15.59,19.4
2021-08,15.45,18.52
2021-08,16.12,19.05
2021-08,17.91,21.17
2021-08,21.57,24.35
2021-08,21.67,23.52
2021-08,18.56,20.97
2021-08,17.15,19.8
2021-08,17.22,19.86
2021-08,16.79,19.6
2021-08,18.84,21.37
2021-08,16.39,18.54
2021-08,16.19,19.08
2021-08,16.48,19.48
2021-09,16.11,19.84
2021-09,16.41,20.03
2021-09,16.41,19.75
2021-09,,
2021-09,18.14,20.96
2021-09,17.96,20.81
2021-09,18.8,21.45
2021-09,20.95,22.75
2021-09,19.37,21.6
2021-09,19.46,21.68
2021-09,18.18,20.12
2021-09,18.69,20.17
2021-09,20.81,22.27
2021-09,25.71,27.23
2021-09,24.36,26.42
2021-09,20.87,22.97
2021-09,18.63,21.22
2021-09,17.75,20.93
2021-09,18.76,21.83
2021-09,23.25,27.35
2021-09,22.56,26.71
2021-09,23.14,26.65
2021-10,21.15,24.84
