date,SPX,VIX,VVIX,Skew,Realized Vol,Returns
2021-09-07,4520.03,18.14,111.01,154.76,7.63,-0.3401266163481994
2021-09-08,4514.07,17.96,115.06,153.39,7.64,-0.13194454045593487
2021-09-09,4493.28,18.8,117.03,149.97,7.8,-0.46162382762889204
2021-09-10,4458.58,20.95,124.98,151.16,8.16,-0.7752617623130542
2021-09-13,4468.73,19.37,118.01,148.5,8.13,0.2273922239413449
2021-09-14,4443.05,19.46,120.37,146.73,8.33,-0.5763174377801672
2021-09-15,4480.7,18.18,112.48,154.33,8.76,0.8438206673245678
2021-09-16,4473.75,18.69,112.11,152.88,8.46,-0.15523011230354106
2021-09-17,4432.99,20.81,118.9,149.52,8.25,-0.9152683146433817
2021-09-20,4357.73,25.71,138.93,141.57,10.1,-1.712302037376946
2021-09-21,4354.19,24.36,130.76,139.98,9.75,-0.08126796836591718
2021-09-22,4395.64,20.87,117.62,144.12,9.8,0.9474540664091249
2021-09-23,4448.98,18.63,108.31,146.87,10.63,1.2061715863250257
2021-09-24,4455.48,17.75,103.07,145.67,10.62,0.1459942804959862
2021-09-27,4443.11,18.76,107.73,144.66,10.46,-0.27802175328761425
2021-09-28,4352.63,23.25,121.06,140.08,12.19,-2.0574321587474436
2021-09-29,4359.46,22.56,119.04,137.99,12.1,0.1567936373304978
2021-09-30,4307.54,23.14,118.01,135.55,12.77,-1.1981220973814677
2021-10-01,4357.04,21.15,113.14,135.05,13.29,1.1425952216359554
2021-10-04,4300.46,22.96,117.17,130.87,13.92,-1.3070933999937524
2021-10-05,4345.72,21.3,110.75,131.68,14.31,1.0469458977261836
2021-10-06,4363.55,21.0,110.92,131.51,14.35,0.4094493547635241
2021-10-07,4399.76,19.54,107.43,133.32,14.63,0.826404773501655
2021-10-08,4391.34,18.77,107.27,134.46,14.55,-0.1915574290979084
2021-10-11,4361.19,20.0,110.29,134.7,14.54,-0.6889463790468167
2021-10-12,4350.65,19.85,109.12,134.1,14.55,-0.24196966754627294
2021-10-13,4363.8,18.64,108.72,135.77,14.47,0.3017978181310264
2021-10-14,4438.26,16.86,107.97,143.78,15.3,1.6919170336133043
2021-10-15,4471.37,16.3,106.76,147.27,15.5,0.7432441620921372
2021-10-18,4486.46,16.31,104.37,143.77,15.19,0.336912271696709
2021-10-19,4519.63,15.7,103.06,141.01,14.27,0.7366160006043284
2021-10-20,4536.19,15.49,101.84,141.23,14.32,0.36573205869523145
2021-10-21,4549.78,15.01,102.14,140.94,14.0,0.299142747209858
2021-10-22,4544.9,15.43,106.08,139.34,13.37,-0.10731549583585974
2021-10-25,4566.48,15.24,102.36,140.94,13.48,0.47369422309476855
2021-10-26,4574.79,15.98,103.25,141.3,13.45,0.1818128616510003
2021-10-27,4551.68,16.98,109.61,140.6,11.62,-0.5064400451443849
2021-10-28,4596.42,16.53,106.28,144.73,12.05,0.978134404008955
2021-10-29,4605.38,16.26,105.17,148.09,11.35,0.194744568057697
2021-11-01,4613.67,16.41,106.66,145.81,10.75,0.17984504334932694
2021-11-02,4630.65,16.03,105.44,146.68,9.98,0.3673611276116367
2021-11-03,4660.57,15.1,102.25,149.77,9.65,0.6440511240473569
2021-11-04,4680.06,15.44,104.46,151.67,9.65,0.4173172106260179
2021-11-05,4697.53,16.48,110.21,148.83,9.28,0.37259083006282606
2021-11-08,4701.7,17.22,111.49,149.24,9.26,0.08873067844048929
2021-11-09,4685.25,17.78,110.55,144.09,9.0,-0.35048693855752433
2021-11-10,4646.71,18.73,117.19,144.89,9.41,-0.8259833757375561
2021-11-11,4649.27,17.66,114.66,144.03,9.34,0.05507757255752215
2021-11-12,4682.85,16.29,112.11,144.37,7.8,0.7196680911038463
2021-11-15,4682.8,16.49,110.66,142.38,7.37,-0.0010677315509449458
2021-11-16,4700.9,16.37,109.58,139.56,7.37,0.38577581225869606
2021-11-17,4688.67,17.11,111.53,141.96,6.92,-0.26050195943357246
2021-11-18,4704.54,17.59,112.15,144.8,6.9,0.3379039774514253
2021-11-19,4697.96,17.91,113.74,148.44,6.88,-0.13996279870592404
2021-11-22,4682.94,19.17,118.62,147.44,6.73,-0.32022541195681503
2021-11-23,4690.7,19.38,115.03,146.99,6.76,0.1655707232782677
2021-11-24,4701.46,18.58,110.48,148.15,6.63,0.22912737234973743
2021-11-25,4701.46,18.58,110.48,148.15,6.63,0.0
2021-11-26,4594.62,28.62,149.74,148.27,9.75,-2.2987044973283766
2021-11-29,4655.27,22.96,131.24,149.93,13.11,1.3113857392683799
2021-11-30,4567.0,27.19,142.55,150.55,14.37,-1.9143376992336782
2021-12-01,4513.04,31.12,155.02,155.21,14.98,-1.1885550113429817
2021-12-02,4577.1,27.95,147.31,151.38,15.74,1.409462571569703
2021-12-03,4538.43,30.67,156.1,149.64,15.96,-0.8484472537634198
2021-12-06,4591.67,27.18,138.88,151.64,16.48,1.1662655055923081
2021-12-07,4686.75,21.89,117.92,151.66,17.88,2.049558617174563
2021-12-08,4701.21,19.9,114.29,151.2,17.68,0.3080543895616996
2021-12-09,4667.45,21.58,121.79,149.66,17.84,-0.7207038387208449
2021-12-10,4712.02,18.69,113.85,147.34,17.95,0.9503806818878938
2021-12-13,4668.97,20.31,121.07,146.07,18.2,-0.9178200213042893
2021-12-14,4634.09,21.89,126.57,137.76,18.32,-0.7498643121874399
2021-12-15,4709.85,19.29,118.61,141.75,19.04,1.6216212899904034
2021-12-16,4668.67,20.57,128.97,140.29,19.24,-0.8781825842753357
2021-12-17,4620.64,21.57,136.06,134.94,19.56,-1.0341010906645294
2021-12-20,4568.02,22.87,138.67,131.71,19.92,-1.14533730102018
2021-12-21,4649.23,21.01,131.41,136.33,20.78,1.7621763861808752
2021-12-22,4696.56,18.63,122.7,142.04,21.04,1.0128711352276767
2021-12-23,4725.79,17.96,120.46,150.26,21.14,0.6204416895324275
2021-12-24,4725.79,17.96,120.46,150.26,21.14,0.0
2021-12-27,4791.19,17.68,115.92,151.87,20.24,1.3744072068897222
2021-12-28,4786.35,17.54,114.83,153.21,18.67,-0.10106980314378652
2021-12-29,4793.06,16.95,109.5,156.24,18.23,0.1400921580224578
2021-12-30,4778.73,17.33,110.84,155.27,17.23,-0.2994217530076943
2021-12-31,4766.18,17.22,109.67,154.38,16.59,-0.26296753415458013
2022-01-03,4796.56,16.6,108.45,151.49,15.94,0.6353848835552743
2022-01-04,4793.54,16.91,109.31,150.36,15.67,-0.06298161854054529
2022-01-05,4700.58,19.73,119.31,143.41,16.5,-1.9583272775802296
2022-01-06,4696.05,19.61,117.82,140.77,14.93,-0.09641755290858113
2022-01-07,4677.03,18.76,113.86,139.14,14.97,-0.40584367372055774
2022-01-10,4670.29,19.4,113.02,139.24,14.78,-0.14421248375173315
2022-01-11,4713.07,18.41,111.61,138.09,14.78,0.9118332112991406
2022-01-12,4726.35,17.62,113.94,135.73,14.49,0.28137340560308904
2022-01-13,4659.03,20.31,123.44,133.13,15.05,-1.4345962458906216
2022-01-14,4662.85,19.19,117.57,133.85,14.1,0.08195772127140057
2022-01-17,4662.85,19.19,117.57,133.85,14.1,0.0
2022-01-18,4577.11,22.79,127.95,129.72,15.07,-1.8559054584436703
2022-01-19,4532.76,23.85,129.85,134.73,15.07,-0.9736769104655738
2022-01-20,4482.73,25.59,135.6,127.58,15.13,-1.1098789654240206
2022-01-21,4397.94,28.85,149.5,136.18,15.41,-1.9095986358635348
2022-01-24,4410.13,29.9,154.38,136.06,15.11,0.2767918007616829
2022-01-25,4356.45,31.16,150.8,133.9,15.56,-1.2246661962160472
2022-01-26,4349.93,31.96,148.55,133.38,14.81,-0.14977525030699157
2022-01-27,4326.51,30.49,141.14,132.22,14.88,-0.5398540617999041
2022-01-28,4431.85,27.66,132.44,132.96,17.08,2.4055891707799004
2022-01-31,4515.55,24.83,125.06,131.44,18.12,1.8709891511396817
2022-02-01,4546.54,21.96,117.99,133.0,18.23,0.6839508503304335
2022-02-02,4589.38,22.09,119.61,132.05,18.43,0.9378434574517934
2022-02-03,4477.44,24.35,125.11,132.75,20.1,-2.469348416817584
2022-02-04,4500.53,23.22,124.89,129.29,19.03,0.5143713090857854
2022-02-07,4483.87,22.86,124.13,126.25,19.06,-0.3708654800609762
2022-02-08,4521.54,21.44,118.86,127.72,19.22,0.8366130962778838
2022-02-09,4587.18,19.96,119.32,129.78,19.85,1.441281239835631
2022-02-10,4504.08,23.91,129.1,128.11,20.59,-1.8281803510329602
2022-02-11,4418.64,27.36,141.17,126.81,21.69,-1.9151696234065794
2022-02-14,4401.67,28.33,140.59,128.12,21.21,-0.3847942065319174
2022-02-15,4471.07,25.7,129.05,129.76,21.88,1.5643739212372925
2022-02-16,4475.01,24.29,122.58,132.75,21.02,0.08808327792157024
2022-02-17,4380.26,28.11,134.49,131.31,22.01,-2.140050300402348
2022-02-18,4348.87,27.75,133.64,128.36,21.78,-0.7192042117620436
2022-02-21,4348.87,27.75,133.64,128.36,21.78,0.0
2022-02-22,4304.76,28.81,130.69,128.33,21.03,-1.0194654042815754
2022-02-23,4225.5,31.02,131.24,126.88,21.88,-1.858379019433392
2022-02-24,4288.7,30.32,128.5,130.48,21.97,1.484605971153555
2022-02-25,4384.65,27.59,117.76,132.51,23.29,2.212614836475683
2022-02-28,4373.94,30.15,123.64,137.36,23.25,-0.2445600339325641
2022-03-01,4306.26,33.32,132.8,134.42,22.31,-1.5594426756135318
2022-03-02,4386.54,30.74,124.92,136.11,22.32,1.847098344898933
2022-03-03,4363.49,30.48,122.36,133.28,22.26,-0.5268565551901082
2022-03-04,4328.87,31.98,127.85,134.98,22.18,-0.7965657901416315
2022-03-07,4201.09,36.45,133.66,136.69,23.08,-2.9962522550535007
2022-03-08,4170.7,35.13,139.71,135.25,23.19,-0.7260127998095253
2022-03-09,4277.88,32.45,130.86,134.12,26.39,2.537367234563523
2022-03-10,4259.52,30.23,125.47,130.94,24.71,-0.4301081899390585
2022-03-11,4204.31,30.75,125.58,130.7,24.67,-1.3046288284512193
2022-03-14,4173.11,31.77,126.26,131.81,23.96,-0.7448628397104685
2022-03-15,4262.45,29.83,122.18,130.66,24.12,2.1182551140656725
2022-03-16,4357.86,26.67,115.1,132.0,25.32,2.2136998842954765
2022-03-17,4411.67,25.67,109.25,134.93,25.19,1.2272191404503483
2022-03-18,4463.12,23.87,106.74,136.64,25.36,1.1594770446318643
2022-03-21,4461.18,23.53,108.96,135.73,24.24,-0.043476799985616855
2022-03-22,4511.61,22.94,108.22,139.72,24.46,1.1240769260246017
2022-03-23,4456.24,23.57,108.77,136.71,24.63,-1.234871315104348
2022-03-24,4520.16,21.67,106.05,138.39,24.37,1.4242030309045384
2022-03-25,4543.06,20.81,109.21,140.26,23.97,0.5053402374178504
2022-03-28,4575.52,19.63,108.29,138.87,22.8,0.7119559648821333
2022-03-29,4631.6,18.9,104.35,140.0,23.19,1.2182027285255537
2022-03-30,4602.45,19.33,107.41,139.28,22.82,-0.6313610350948985
2022-03-31,4530.41,20.56,111.45,140.73,22.5,-1.5776327279397289
2022-04-01,4545.86,19.63,112.22,145.51,22.34,0.3404485526057287
2022-04-04,4582.64,18.57,107.11,146.48,20.07,0.805832262263298
2022-04-05,4525.12,21.03,116.27,141.33,20.37,-1.2631155137050305
2022-04-06,4481.15,22.1,114.84,144.27,18.63,-0.9764386222700547
2022-04-07,4500.21,21.55,113.33,139.55,18.64,0.4244352439511796
2022-04-08,4488.28,21.16,112.14,141.51,18.04,-0.2654507487977465
2022-04-11,4412.53,24.37,117.35,137.91,18.87,-1.7021333762949848
2022-04-12,4397.45,24.26,117.26,137.62,17.39,-0.34233936348681704
2022-04-13,4446.59,21.82,113.76,139.86,16.05,1.1112682823133002
2022-04-14,4392.59,22.7,114.75,134.39,16.49,-1.2218479951525796
2022-04-15,4392.59,22.7,114.75,134.39,16.49,0.0
2022-04-18,4391.69,22.17,110.9,130.94,16.22,-0.020491150171664793
2022-04-19,4462.21,21.37,106.06,130.94,16.62,1.5930040161497565
2022-04-20,4459.45,20.32,103.03,134.18,15.97,-0.06187189576933424
2022-04-21,4393.66,22.68,110.93,132.72,15.91,-1.4862847316476122
2022-04-22,4271.78,28.21,122.37,136.22,18.49,-2.813199052103028
2022-04-25,4296.12,27.02,116.98,133.42,18.42,0.5681687572860795
2022-04-26,4175.2,33.52,127.5,137.43,20.57,-2.855002843027312
2022-04-27,4183.96,31.6,123.71,138.09,20.46,0.20959051404105172
2022-04-28,4287.5,29.99,119.75,136.35,22.14,2.444564600458133
2022-04-29,4131.93,33.4,121.98,136.69,25.12,-3.6959202326858716
2022-05-02,4155.38,32.34,124.48,131.4,25.19,0.565927003737552
2022-05-03,4175.48,29.25,117.55,129.0,25.06,0.4825441551572873
2022-05-04,4300.17,25.42,106.62,127.75,26.77,2.9425235047606604
2022-05-05,4146.87,31.2,119.18,128.65,29.28,-3.6300723991250603
2022-05-06,4123.34,30.19,116.78,126.21,29.31,-0.5690318260649576
2022-05-09,3991.24,34.75,125.93,127.05,31.35,-3.256155498687775
2022-05-10,4001.05,32.99,120.98,125.86,30.78,0.24548671098168665
2022-05-11,3935.18,32.56,125.89,124.51,31.25,-1.6600202520523653
2022-05-12,3930.08,31.77,122.11,119.91,31.0,-0.12968422441889949
2022-05-13,4023.89,28.87,113.89,122.09,31.68,2.3589314531626497
2022-05-16,4008.01,27.47,108.26,117.53,31.41,-0.3954237650276509
2022-05-17,4088.85,26.1,101.2,117.68,32.15,1.9968898134440816
2022-05-18,3923.68,30.96,114.96,123.46,34.62,-4.123376798543937
2022-05-19,3900.79,29.35,104.89,122.66,34.71,-0.5850892213605512
2022-05-20,3901.36,29.43,107.8,122.32,34.36,0.014611357151915558
2022-05-23,3973.75,28.48,102.68,120.55,33.6,1.8385022946529015
2022-05-24,3941.48,29.45,104.29,122.96,33.65,-0.8153945948249348
2022-05-25,3978.73,28.37,98.79,118.85,32.25,0.9406385602538605
2022-05-26,4057.84,27.5,96.25,122.28,32.89,1.9688139439344956
2022-05-27,4158.24,25.72,93.66,121.25,32.81,2.4441095491293146
2022-05-30,4158.24,26.54,93.66,121.25,32.81,0.0
2022-05-31,4132.15,26.19,93.1,119.1,30.23,-0.6294055196399692
2022-06-01,4101.23,25.69,91.39,119.3,30.29,-0.7510923912143033
2022-06-02,4176.82,24.72,91.08,121.4,30.94,1.8263262738202752
2022-06-03,4108.54,24.79,90.5,122.25,29.7,-1.6482457202400496
2022-06-06,4121.43,25.07,89.53,122.36,27.03,0.3132456264123724
2022-06-07,4160.68,24.02,87.82,120.66,27.14,0.9478331934066118
2022-06-08,4115.77,23.96,92.68,119.13,25.01,-1.0852585537420805
2022-06-09,4017.82,26.09,98.82,120.66,26.39,-2.4086469933734813
2022-06-10,3900.86,27.75,99.75,121.64,27.77,-2.954242533536117
2022-06-13,3749.63,34.02,113.72,124.14,30.89,-3.953987319895819
2022-06-14,3735.48,32.69,111.01,125.16,29.9,-0.3780844063995452
2022-06-15,3789.99,29.62,105.37,118.36,30.29,1.4487056184644878
2022-06-16,3666.77,32.95,114.36,122.48,31.59,-3.3052215017083935
2022-06-17,3674.84,31.13,110.06,121.15,28.34,0.21984287507105163
2022-06-20,3674.84,31.03,110.06,121.15,28.34,0.0
2022-06-21,3764.79,30.19,104.37,121.38,29.56,2.418248850178457
2022-06-22,3759.89,28.95,99.66,119.22,29.57,-0.13023811491289689
2022-06-23,3795.73,29.05,98.31,121.11,29.09,0.94870490606574
2022-06-24,3911.74,27.23,91.34,120.43,30.91,3.0105537080807645
2022-06-27,3900.11,26.95,87.58,119.98,30.76,-0.2977529930125207
2022-06-28,3821.55,28.36,90.62,120.46,30.89,-2.0348658383248717
2022-06-29,3818.83,28.16,88.92,119.26,29.71,-0.07120065009618694
2022-06-30,3785.38,28.71,89.39,119.94,29.75,-0.8797814830608449
2022-07-01,3825.33,26.7,85.51,118.59,29.78,1.0498459915641862
2022-07-04,3825.33,27.53,85.51,118.59,29.78,0.0
2022-07-05,3831.39,27.54,87.3,118.19,29.09,0.15829235665797978
2022-07-06,3845.08,26.73,85.88,117.45,28.53,0.3566747349581468
2022-07-07,3902.62,26.08,85.88,118.76,28.94,1.485371347119902
2022-07-08,3899.38,24.64,84.74,118.13,28.76,-0.08305563153684295
2022-07-11,3854.43,26.17,88.05,119.8,28.79,-1.159442997810581
2022-07-12,3818.8,27.29,90.06,121.33,27.69,-0.9286899019016758
2022-07-13,3801.78,26.82,90.49,120.41,25.78,-0.4466859031662644
2022-07-14,3790.38,26.4,90.73,121.92,21.96,-0.30031001895847553
2022-07-15,3863.16,24.23,89.37,122.48,22.85,1.9019223492515371
2022-07-18,3830.85,25.3,91.86,120.55,22.46,-0.8398790728860633
2022-07-19,3936.69,24.5,88.61,120.04,21.5,2.7253558019802915
2022-07-20,3959.9,23.88,86.75,117.24,21.63,0.587850371833506
2022-07-21,3998.95,23.11,85.04,118.71,20.07,0.9813054238448902
2022-07-22,3961.63,23.03,84.53,119.15,20.31,-0.937626992342271
2022-07-25,3966.84,23.36,83.82,119.46,20.0,0.13142512363463166
2022-07-26,3921.05,24.69,84.83,121.29,17.37,-1.161033289574997
2022-07-27,4023.61,23.24,81.77,121.92,19.56,2.582003453356371
2022-07-28,4072.43,22.33,80.88,122.67,18.64,1.2060363275690102
2022-07-29,4130.29,21.33,80.29,122.29,19.33,1.4107749538291978
2022-08-01,4118.63,22.84,86.34,122.94,19.19,-0.28270386343187
2022-08-02,4091.19,23.93,88.47,121.78,19.06,-0.6684702509967414
2022-08-03,4155.17,21.95,84.6,121.16,19.76,1.5517460750035557
2022-08-04,4151.94,21.44,83.69,122.81,19.74,-0.07776471390832698
2022-08-05,4145.19,21.15,84.13,125.97,19.11,-0.16270689959386672
2022-08-08,4140.06,21.29,86.95,123.69,19.12,-0.12383454103545306
2022-08-09,4122.47,21.77,87.49,123.91,18.77,-0.42577821983481123
2022-08-10,4210.24,19.74,90.04,125.04,19.85,2.1067154907856915
2022-08-11,4207.27,20.2,90.84,126.84,19.76,-0.07056718966173459
2022-08-12,4280.15,19.53,91.01,129.34,20.52,1.717407440983608
2022-08-15,4297.14,19.95,88.73,127.62,19.56,0.3961629423932771
2022-08-16,4305.2,19.69,88.05,126.09,19.37,0.18739092755182557
2022-08-17,4274.04,19.9,87.47,122.06,17.22,-0.726407864047862
2022-08-18,4283.74,19.56,86.46,124.22,17.09,0.2266944033161183
2022-08-19,4228.48,20.6,89.77,123.68,17.4,-1.2983869381359623
2022-08-22,4137.99,23.8,94.75,123.93,18.56,-2.1632427725287453
2022-08-23,4128.73,24.11,93.34,123.83,18.58,-0.2240309064050325
2022-08-24,4140.77,22.82,86.45,122.78,18.16,0.2911907251337381
2022-08-25,4199.12,21.78,83.32,123.1,16.44,1.3993218645290095
2022-08-26,4057.66,25.56,91.66,124.57,19.91,-3.4268526748985457
2022-08-29,4030.61,26.21,91.57,121.97,19.37,-0.668872350926395
2022-08-30,3986.16,26.21,91.11,121.01,19.74,-1.1089367791653617
2022-08-31,3955.0,25.87,88.4,119.71,19.79,-0.784776025709875
2022-09-01,3966.85,25.56,87.74,120.74,19.1,0.29917276491103817
2022-09-02,3924.26,25.47,89.19,119.81,19.45,-1.0794530441166155
2022-09-05,3924.26,25.99,89.19,119.81,19.45,0.0
2022-09-06,3908.19,26.91,94.08,119.84,19.48,-0.410344720981454
2022-09-07,3979.87,24.64,88.26,119.05,20.43,1.8174804228558856
2022-09-08,4006.18,23.61,85.57,119.08,20.49,0.6589013388980101
2022-09-09,4067.36,22.79,84.09,119.66,19.91,1.5155971507018435
2022-09-12,4110.41,23.87,84.53,121.06,20.64,1.0528639881468727
2022-09-13,3932.69,27.27,93.89,125.46,25.03,-4.419911011958206
2022-09-14,3946.01,26.16,93.58,120.19,25.04,0.3381271704881856
2022-09-15,3901.35,26.27,92.61,119.97,25.23,-1.1382294724738606
2022-09-16,3873.33,26.3,92.42,117.71,25.36,-0.7208044914246866
2022-09-19,3899.89,25.76,88.99,116.26,25.07,0.6833745439536254
2022-09-20,3855.93,27.16,91.12,116.69,24.33,-1.133612455307255
2022-09-21,3789.93,27.99,92.05,116.21,25.07,-1.7264673789774228
2022-09-22,3757.99,27.35,89.18,115.86,25.22,-0.8463309268931809
2022-09-23,3693.23,29.92,101.55,118.99,25.45,-1.7382826077567965
2022-09-26,3655.04,32.26,109.09,120.01,22.75,-1.0394376865970472
2022-09-27,3647.29,32.6,113.76,120.39,22.65,-0.21226109775338642
2022-09-28,3719.04,30.18,105.83,120.38,23.26,1.9481144387776417
2022-09-29,3640.47,31.84,108.31,121.54,24.19,-2.135277627216209
2022-09-30,3585.62,31.62,106.19,123.59,24.6,-1.5181392276394086
2022-10-03,3678.43,30.1,103.03,121.38,25.62,2.555462879740763
2022-10-04,3790.93,29.07,96.83,122.46,27.58,3.012534086530393
2022-10-05,3783.28,28.55,92.79,121.78,26.88,-0.20200133350643032
2022-10-06,3744.52,30.52,97.73,122.44,27.07,-1.0297920383574248
2022-10-07,3639.66,31.36,103.37,121.81,28.31,-2.8403167167490584
2022-10-10,3612.39,32.45,107.11,120.07,28.16,-0.752066754461965
2022-10-11,3588.84,33.63,105.26,120.12,27.99,-0.6540572639369859
2022-10-12,3577.03,33.57,109.19,119.99,23.46,-0.32961833504644217
2022-10-13,3669.91,31.94,101.26,117.82,25.07,2.563429144689717
2022-10-14,3583.07,32.02,101.94,119.3,25.98,-2.394716377195182
2022-10-17,3677.95,31.37,97.32,116.97,27.25,2.613555691190645
2022-10-18,3719.98,30.5,92.3,116.88,27.42,1.1362760181543907
2022-10-19,3695.16,30.76,90.69,117.26,27.24,-0.6694436704711701
2022-10-20,3665.78,29.98,88.35,117.41,26.69,-0.7982718516093059
2022-10-21,3752.75,29.69,87.32,116.19,27.74,2.344776785243657
2022-10-24,3797.34,29.85,86.06,114.97,27.43,1.1811917059798283
2022-10-25,3859.11,28.46,82.21,114.64,27.76,1.6135765325269211
2022-10-26,3830.6,27.28,80.42,113.86,27.85,-0.7415138056792231
2022-10-27,3807.3,27.39,82.51,113.23,27.13,-0.6101172384332341
2022-10-28,3901.06,25.75,78.12,112.06,27.39,2.4328034575769397
2022-10-31,3871.98,25.88,78.86,111.96,27.12,-0.7482306966126504
2022-11-01,3856.1,25.81,80.24,111.44,25.94,-0.41096940897468526
2022-11-02,3759.69,25.86,80.93,111.99,25.38,-2.53198028276198
2022-11-03,3719.89,25.3,79.17,110.34,25.65,-1.064240923898342
2022-11-04,3770.55,24.55,79.24,111.62,25.82,1.3526781457993704
2022-11-07,3806.8,24.35,79.95,111.67,24.13,0.9568061802673562
2022-11-08,3828.11,25.54,84.6,113.55,24.06,0.5582267593980096
2022-11-09,3748.57,26.09,90.11,114.36,25.03,-2.0996774887089926
2022-11-10,3956.37,23.53,85.78,111.42,31.03,5.395250428096393
2022-11-11,3992.93,22.52,85.89,114.09,29.92,0.919835904482699
2022-11-14,3957.25,23.73,84.57,113.67,29.0,-0.8975957665021739
2022-11-15,3991.73,24.54,88.31,115.94,27.83,0.8675381307597811
2022-11-16,3958.79,24.11,81.38,115.56,27.65,-0.8286297872085079
2022-11-17,3946.56,23.93,81.16,115.24,27.58,-0.3094109623737159
2022-11-18,3965.34,23.12,77.68,114.97,27.47,0.4747288330235593
2022-11-21,3949.94,22.36,77.11,114.52,26.27,-0.38912128014762937
2022-11-22,4003.58,21.29,77.81,116.24,26.36,1.3488571921957369
2022-11-23,4027.26,20.35,81.72,118.65,25.86,0.5897283130642713
2022-11-23,4027.26,20.42,81.72,118.65,25.86,0.0
2022-11-25,4026.12,20.5,82.5,128.11,25.75,-0.0283110944129042
2022-11-28,3963.94,22.21,87.33,118.47,24.95,-1.5564652905563017
2022-11-29,3957.63,21.89,85.43,120.38,24.83,-0.15931188727940443
2022-11-30,4080.11,20.58,81.79,118.47,26.89,3.047858758258928
2022-12-01,4076.57,19.84,82.19,117.79,25.43,-0.08680002702717911
2022-12-02,4071.7,19.06,81.57,118.11,25.16,-0.11953459028422096
2022-12-05,3998.84,20.75,84.71,117.75,25.44,-1.805628360207544
2022-12-06,3941.26,22.17,86.59,117.11,25.71,-1.4503849921748773
2022-12-07,3933.92,22.68,87.18,117.81,25.65,-0.18640849162627043
2022-12-08,3963.51,22.29,84.9,117.54,24.74,0.7493612090724109
2022-12-09,3934.38,22.83,87.26,119.24,16.78,-0.737668721482345
2022-12-12,3990.56,25.0,91.73,121.86,17.18,1.4178262831053963
2022-12-13,4019.65,22.55,88.74,122.73,17.14,0.7263262233261697
2022-12-14,3995.32,21.14,88.35,124.23,17.04,-0.6071158028413108
2022-12-15,3895.75,22.83,92.26,124.49,18.89,-2.5237460791963953
2022-12-16,3852.36,22.62,89.15,120.04,19.33,-1.1200267830704025
2022-12-19,3817.66,22.42,87.54,117.09,19.5,-0.9048278034291597
2022-12-20,3821.62,21.48,83.0,115.57,19.46,0.1036747011419641
2022-12-21,3878.44,20.07,77.64,114.25,19.59,1.4758594440961796
2022-12-22,3822.39,21.97,81.94,114.42,20.11,-1.4557129502374848
2022-12-23,3844.82,20.87,78.84,114.57,20.19,0.5850906388984781
2022-12-23,3844.82,20.87,78.84,114.57,20.19,0.0
2022-12-27,3829.25,21.65,78.65,113.44,20.23,-0.4057826255056132
2022-12-28,3783.22,22.14,79.9,112.03,19.95,-1.209346269904926
2022-12-29,3849.28,21.44,77.28,113.27,20.79,1.7310618960093667
2022-12-30,3839.5,21.67,77.05,113.57,18.02,-0.25439680351095256
2022-12-30,3839.5,21.67,77.05,113.57,18.02,0.0
2023-01-03,3824.14,22.9,80.34,112.74,18.07,-0.40085443908070933
2023-01-04,3852.97,22.01,76.65,112.14,18.26,0.7510674075384772
2023-01-05,3808.1,22.46,75.96,112.67,17.68,-1.171390238451922
2023-01-06,3895.08,21.13,73.88,113.86,18.63,2.2583841176026542
2023-01-09,3892.09,21.97,77.27,114.42,18.62,-0.07679298504944067
2023-01-10,3919.25,20.58,76.02,114.65,18.6,0.6954020552451892
2023-01-11,3969.61,21.09,78.94,115.1,18.94,1.2767544131228952
2023-01-12,3983.17,18.83,78.79,117.39,18.29,0.34101315868827886
2023-01-13,3999.09,18.35,80.89,121.7,18.15,0.3988850553225138
2023-01-13,3999.09,19.49,80.89,121.7,18.15,0.0
2023-01-17,3990.97,19.36,83.44,120.01,18.02,-0.20325261125498278
2023-01-18,3928.86,20.34,85.33,119.91,16.75,-1.5685001660276408
2023-01-19,3898.85,20.52,85.14,121.23,16.38,-0.766766960752083
2023-01-20,3972.61,19.85,81.03,120.19,17.24,1.874167155917249
2023-01-23,4019.81,19.81,78.34,120.91,17.75,1.1811328415709266
2023-01-24,4016.95,19.2,79.37,121.34,16.99,-0.07117296325210935
2023-01-25,4016.22,19.08,80.74,121.04,16.24,-0.018174643434897733
2023-01-26,4060.43,18.73,81.6,121.49,16.55,1.0947717569977038
2023-01-27,4070.56,18.51,83.31,121.97,16.52,0.24917027916841636
2023-01-30,4017.77,19.94,86.13,120.69,16.55,-1.3053559781991078
2023-01-31,4076.6,19.4,83.9,123.29,16.24,1.4536285322318165
2023-02-01,4119.21,17.87,81.2,122.19,16.64,1.0398089735210483
2023-02-02,4179.76,18.73,84.97,123.88,17.3,1.4592431217642186
2023-02-03,4136.48,18.33,83.49,123.08,17.5,-1.0408643989373003
2023-02-06,4111.08,19.43,85.1,123.01,17.12,-0.6159416919169087
2023-02-07,4164.0,18.66,84.54,123.36,15.89,1.2790383040919153
2023-02-08,4117.86,19.63,94.83,121.52,16.3,-1.1142539811002887
2023-02-09,4081.5,20.71,97.96,120.58,16.43,-0.8869043032445953
2023-02-10,4090.46,20.53,95.63,120.88,15.83,0.2192865258876484
2023-02-13,4137.29,20.34,93.95,122.48,16.31,1.1383550959928976
