,Instrument,Price High,Price Low,Price Open,Price Close,Volume
9711,MSFT.O,135.74,133.6,134.35,133.93,23657745
9712,MSFT.O,134.71,133.51,134.14,134.15,16557482
9713,MSFT.O,134.6,133.1558,134.57,133.96,30042969
9714,MSFT.O,136.7,134.97,136.63,135.68,22654160
9715,MSFT.O,136.59,135.34,136.12,136.58,15237843
9716,MSFT.O,137.74,136.295,136.8,137.46,13629296
9717,MSFT.O,137.33,135.72,135.94,137.06,18141140
9718,MSFT.O,137.1,135.3701,136.4,136.96,16779748
9719,MSFT.O,136.97,135.8,136.0,136.46,19953097
9720,MSFT.O,138.58,137.02,137.13,137.85,24204362
9721,MSFT.O,139.22,137.87,138.2,138.4,22327942
9722,MSFT.O,139.13,138.0099,138.85,138.9,18936832
9723,MSFT.O,139.54,138.46,139.44,138.9,16651457
9724,MSFT.O,139.05,136.52,138.96,137.08,22726128
9725,MSFT.O,137.93,136.22,137.7,136.27,20210956
9726,MSFT.O,136.62,134.67,135.55,136.42,30808707
9727,MSFT.O,140.67,136.45,140.22,136.62,48992364
9728,MSFT.O,139.19,137.33,137.41,138.43,25080760
9729,MSFT.O,139.99,138.03,139.76,139.29,18034589
9730,MSFT.O,140.74,138.85,138.9,140.72,20738275
9731,MSFT.O,140.61,139.3215,140.43,140.19,18356883
9732,MSFT.O,141.675,140.3,140.37,141.34,19037600
9733,MSFT.O,141.51,139.3663,141.5,141.03,16605870
9734,MSFT.O,141.2199,139.8005,140.14,140.35,16846528
9735,MSFT.O,140.49,135.08,140.33,136.27,38598786
9736,MSFT.O,140.9383,136.93,137.0,138.06,40557502
9737,MSFT.O,138.32,135.26,138.09,136.9,30791624
9738,MSFT.O,133.9298,130.78,133.3,132.21,42749551
9739,MSFT.O,135.68,133.21,133.8,134.69,32696651
9740,MSFT.O,135.65,131.8284,133.79,135.28,33414539
9741,MSFT.O,138.99,135.93,136.6,138.89,27496508
9742,MSFT.O,139.38,136.46,138.61,137.71,23466701
9743,MSFT.O,137.86,135.24,137.07,135.79,20484348
9744,MSFT.O,138.8,135.0,136.05,138.6,25496593
9745,MSFT.O,136.92,133.67,136.36,133.98,32527251
9746,MSFT.O,134.58,132.25,134.39,133.68,28125416
9747,MSFT.O,136.46,134.72,134.88,136.13,25026151
9748,MSFT.O,138.55,136.885,137.855,138.41,24370543
9749,MSFT.O,138.71,137.24,138.21,137.26,21188998
9750,MSFT.O,139.4935,138.0,138.55,138.79,14982314
9751,MSFT.O,139.2,136.29,138.66,137.78,18709662
9752,MSFT.O,138.35,132.8,137.1897,133.39,38515386
9753,MSFT.O,135.56,133.9,134.99,135.45,20325271
9754,MSFT.O,136.72,134.66,136.39,135.74,23115635
9755,MSFT.O,135.76,133.55,134.88,135.56,17410828
9756,MSFT.O,138.44,136.91,137.25,138.12,20179716
9757,MSFT.O,139.18,136.27,139.15,137.86,23946123
9758,MSFT.O,137.2,135.7,136.61,136.04,18880773
9759,MSFT.O,137.69,136.48,137.3,137.63,18015310
9760,MSFT.O,140.3837,138.76,139.11,140.05,26119520
9761,MSFT.O,140.18,138.2,140.03,139.1,20824504
9762,MSFT.O,139.75,136.46,139.59,137.52,25773932
9763,MSFT.O,136.8862,134.51,136.8,136.08,28903378
9764,MSFT.O,136.27,135.09,135.91,136.12,24726117
9765,MSFT.O,138.42,136.87,137.85,137.52,27009981
9766,MSFT.O,138.06,136.57,137.78,137.32,23363057
9767,MSFT.O,136.7,135.66,135.83,136.33,16731440
9768,MSFT.O,137.52,136.425,136.96,137.39,17976285
9769,MSFT.O,138.67,136.5299,137.36,138.52,24473386
9770,MSFT.O,142.37,140.0736,140.3,141.07,36095413
9771,MSFT.O,141.65,138.25,141.01,139.44,40040766
9772,MSFT.O,139.63,138.44,139.23,139.14,17408374
9773,MSFT.O,140.69,136.88,140.36,137.38,30016670
9774,MSFT.O,139.958,136.03,137.5,139.36,22544054
9775,MSFT.O,140.18,138.44,139.44,139.54,17813512
9776,MSFT.O,140.36,136.645,140.15,137.73,22498958
9777,MSFT.O,139.215,137.78,138.05,139.03,18430390
9778,MSFT.O,140.25,137.0,139.66,137.07,22581929
9779,MSFT.O,136.37,133.5799,136.25,134.65,32001763
9780,MSFT.O,136.75,133.22,134.95,136.28,26379798
9781,MSFT.O,138.25,136.42,136.75,138.12,23839548
9782,MSFT.O,138.18,137.02,137.14,137.12,16601284
9783,MSFT.O,137.76,135.62,137.08,135.67,26783336
9784,MSFT.O,138.7,136.97,137.46,138.24,20178482
9785,MSFT.O,139.6699,138.25,138.49,139.1,18396605
9786,MSFT.O,141.03,139.5,140.12,139.68,25551065
9787,MSFT.O,140.29,139.52,139.69,139.55,13591639
9788,MSFT.O,141.79,139.81,140.06,141.575,19917762
9789,MSFT.O,140.99,139.53,140.79,140.41,20841687
9790,MSFT.O,141.42,139.02,140.95,139.69,22102797
9791,MSFT.O,140.0,136.56,139.76,137.41,32284428
9792,MSFT.O,138.5,137.01,138.45,138.43,20716039
9793,MSFT.O,140.01,136.26,138.97,136.37,27935270
9794,MSFT.O,137.45,135.61,136.88,137.24,31380309
9795,MSFT.O,140.42,138.67,139.39,139.94,37278399
9796,MSFT.O,141.14,139.2,139.34,140.73,25959724
9797,MSFT.O,145.67,143.51,144.4,144.19,35280137
9798,MSFT.O,144.5,142.65,144.08,142.83,20589469
9799,MSFT.O,145.0,142.79,143.52,144.61,18496591
9800,MSFT.O,144.93,142.99,144.9,143.37,24605135
9801,MSFT.O,144.42,142.965,144.26,143.72,33128366
9802,MSFT.O,145.0,144.16,144.83,144.55,16911999
9803,MSFT.O,145.02,143.905,144.97,144.46,18250172
9804,MSFT.O,144.52,143.2,144.37,144.06,16575798
9805,MSFT.O,144.88,143.77,143.84,144.26,17786715
9806,MSFT.O,145.99,143.76,143.98,145.96,16752939
9807,MSFT.O,146.42,144.73,145.34,146.11,14370178
9808,MSFT.O,147.57,146.06,146.28,147.07,18648712
9809,MSFT.O,147.4625,146.28,146.74,147.31,17444230
9810,MSFT.O,148.41,147.0,147.02,148.06,19755100
9811,MSFT.O,149.99,148.27,148.93,149.97,23508807
9812,MSFT.O,150.55,148.98,150.07,150.34,21554762
9813,MSFT.O,151.33,150.195,150.88,150.39,23960164
9814,MSFT.O,150.84,148.46,150.31,149.62,25720060
9815,MSFT.O,149.8,148.501,149.4,149.48,18576083
9816,MSFT.O,150.3,148.82,150.07,149.59,15841680
9817,MSFT.O,151.35,149.92,150.0,151.23,22428585
9818,MSFT.O,152.42,151.32,151.36,152.03,24635100
9819,MSFT.O,152.5,151.52,152.33,152.32,15201293
9820,MSFT.O,152.3,151.28,152.1,151.38,11977300
9821,MSFT.O,151.83,148.32,151.81,149.55,27473616
9822,MSFT.O,149.43,146.65,147.49,149.31,25192145
9823,MSFT.O,150.1799,149.2,150.14,149.85,17580617
9824,MSFT.O,150.32,149.48,150.05,149.93,17880601
9825,MSFT.O,151.87,150.27,150.99,151.75,16410400
9826,MSFT.O,152.21,150.91,151.07,151.36,16741350
9827,MSFT.O,151.89,150.765,151.29,151.13,16481060
9828,MSFT.O,151.87,150.33,151.54,151.7,18860001
9829,MSFT.O,153.44,151.02,151.65,153.24,24645366
9830,MSFT.O,154.89,152.83,153.0035,154.53,23850062
9831,MSFT.O,155.9,154.82,155.11,155.53,24152770
9832,MSFT.O,155.71,154.45,155.45,154.69,25443527
9833,MSFT.O,155.48,154.18,154.3,154.37,24132379
9834,MSFT.O,155.77,153.75,154.0,155.71,25813825
9835,MSFT.O,158.49,156.29,157.35,157.41,53599613
9836,MSFT.O,158.12,157.27,158.12,157.41,17726283
9837,MSFT.O,157.71,157.115,157.48,157.38,8989150
9838,MSFT.O,158.73,157.4,157.56,158.67,14526927
9839,MSFT.O,159.55,158.22,159.45,158.96,18414352
9840,MSFT.O,159.02,156.73,158.9865,157.59,16356720
9841,MSFT.O,157.77,156.45,156.77,157.7,18393383
9842,MSFT.O,160.73,158.33,158.78,160.62,22634546
9843,MSFT.O,159.945,158.06,158.32,158.62,21121681
9844,MSFT.O,159.1,156.51,157.08,159.03,20826702
9845,MSFT.O,159.67,157.32,159.32,157.58,21881740
9846,MSFT.O,160.8,157.9491,158.93,160.09,27762026
9847,MSFT.O,162.215,161.03,161.835,162.09,21399951
9848,MSFT.O,163.22,161.18,162.8235,161.34,20733946
9849,MSFT.O,163.31,161.26,161.76,163.28,21637007
9850,MSFT.O,163.6,161.72,163.39,162.13,23500783
9851,MSFT.O,163.94,162.57,162.62,163.18,21417871
9852,MSFT.O,166.24,164.03,164.35,166.17,23865360
9853,MSFT.O,167.4675,165.43,167.42,167.1,34371659
9854,MSFT.O,168.19,166.43,166.68,166.5,29517191
9855,MSFT.O,167.49,165.68,167.4,165.7,24138777
9856,MSFT.O,166.8,165.27,166.19,166.72,19680766
9857,MSFT.O,167.53,164.45,167.51,165.04,24918117
9858,MSFT.O,163.375,160.2,161.15,162.28,32078067
9859,MSFT.O,165.755,163.073,163.78,165.46,24899940
9860,MSFT.O,168.75,165.69,167.84,168.04,35127771
9861,MSFT.O,174.05,170.79,174.05,172.78,51597470
9862,MSFT.O,172.4,169.58,172.21,170.23,36142690
9863,MSFT.O,174.5,170.4,170.43,174.38,30149052
9864,MSFT.O,180.64,176.31,177.14,180.12,36433339
9865,MSFT.O,184.2,178.4101,184.03,179.9,39186324
9866,MSFT.O,183.8199,180.059,180.97,183.63,27751381
9867,MSFT.O,185.63,182.48,182.845,183.89,33529074
9868,MSFT.O,188.84,183.25,183.58,188.7,35844267
9869,MSFT.O,190.7,183.5,190.65,184.44,53159906
9870,MSFT.O,185.85,181.85,185.58,184.71,47062921
9871,MSFT.O,186.23,182.872,183.08,183.71,35295834
9872,MSFT.O,185.41,182.65,183.25,185.35,23149516
9873,MSFT.O,187.7,185.5,185.605,187.23,27853113
9874,MSFT.O,188.18,186.47,188.06,187.28,29997471
9875,MSFT.O,187.25,181.1,186.95,184.42,36862376
9876,MSFT.O,183.5,177.25,183.17,178.59,48600385
9877,MSFT.O,174.55,163.23,167.77,170.89,68311066
9878,MSFT.O,174.84,167.6462,174.2,168.07,68073295
9879,MSFT.O,173.26,168.21,169.71,170.17,56387148
9880,MSFT.O,167.03,157.98,163.32,158.18,93174906
9881,MSFT.O,163.71,152.0,152.41,162.01,97073557
9882,MSFT.O,172.92,162.31,165.31,172.79,71030810
9883,MSFT.O,175.0,162.26,173.8,164.51,71677019
9884,MSFT.O,170.7,165.62,168.485,170.55,49814383
9885,MSFT.O,170.87,165.69,166.045,166.27,47817251
9886,MSFT.O,163.11,156.0,162.61,161.57,72821057
9887,MSFT.O,157.75,150.0,151.0,150.62,70419274
9888,MSFT.O,161.03,152.58,158.16,160.92,65354385
9889,MSFT.O,157.7,151.15,157.13,153.63,56504304
9890,MSFT.O,153.47,138.58,145.3,139.06,93226366
9891,MSFT.O,161.91,140.73,147.5,158.83,92727446
9892,MSFT.O,149.35,135.0,140.0,135.42,87905868
9893,MSFT.O,147.4998,135.0,140.0,146.57,81059817
9894,MSFT.O,146.0,135.02,138.0,140.4,81593173
9895,MSFT.O,150.15,139.0,142.77,142.71,85922661
9896,MSFT.O,147.1,135.86,146.0,137.35,84866215
9897,MSFT.O,140.57,132.52,137.01,135.98,78975176
9898,MSFT.O,149.6,141.27,143.75,148.34,82516727
9899,MSFT.O,154.33,144.44,148.91,146.92,75638224
9900,MSFT.O,156.66,148.37,148.4,156.11,64694427
9901,MSFT.O,154.89,149.2,151.75,149.7,57042291
9902,MSFT.O,160.6,150.01,152.44,160.23,63420326
9903,MSFT.O,164.78,156.56,159.4,157.71,77927186
9904,MSFT.O,157.75,150.82,153.0,152.11,57969926
9905,MSFT.O,155.48,150.36,151.86,155.26,49630735
9906,MSFT.O,157.38,152.19,155.1,153.83,41243284
9907,MSFT.O,166.5,157.58,160.32,165.27,67111697
9908,MSFT.O,170.0,163.26,169.585,163.49,62769038
9909,MSFT.O,166.67,163.5,165.67,165.13,48318234
9910,MSFT.O,167.37,163.33,166.36,165.14,51431775
9911,MSFT.O,165.57,162.3,164.35,165.51,41905264
9912,MSFT.O,173.75,168.0,169.0,173.7,52874338
9913,MSFT.O,173.57,169.24,171.2,171.88,40940833
9914,MSFT.O,177.28,172.9,174.3,177.04,50479610
9915,MSFT.O,180.0,175.87,179.5,178.6,52765625
9916,MSFT.O,178.75,174.99,176.63,175.06,36669595
9917,MSFT.O,173.6699,166.1102,173.5,167.82,56203749
9918,MSFT.O,174.0,170.82,171.39,173.52,34651604
9919,MSFT.O,175.06,170.91,174.11,171.42,32790804
9920,MSFT.O,174.56,170.71,172.06,174.55,34305320
9921,MSFT.O,176.9,173.3,176.59,174.05,33194384
9922,MSFT.O,175.67,169.39,175.59,169.81,34392694
9923,MSFT.O,177.68,171.88,173.22,177.43,51286559
9924,MSFT.O,180.4,176.23,180.0,179.21,53875857
9925,MSFT.O,178.64,174.01,175.8,174.57,39370474
9926,MSFT.O,179.0,173.8,174.49,178.84,30372862
9927,MSFT.O,183.65,179.9,180.62,180.76,36839168
9928,MSFT.O,184.2,181.6306,182.08,182.54,32139299
9929,MSFT.O,184.55,182.58,184.17,183.6,28315992
9930,MSFT.O,185.0,183.36,184.9797,184.68,30912638
9931,MSFT.O,187.51,182.85,183.15,186.74,30892660
9932,MSFT.O,187.04,182.3,186.8,182.51,32038199
9933,MSFT.O,184.05,176.54,182.55,179.75,44711488
9934,MSFT.O,180.69,175.68,177.54,180.53,41873911
9935,MSFT.O,187.06,177.0,179.06,183.16,46610382
9936,MSFT.O,186.2,183.96,185.75,184.91,35306620
9937,MSFT.O,186.6,183.49,185.03,183.63,26799116
9938,MSFT.O,185.85,183.94,184.81,185.66,31261334
9939,MSFT.O,186.67,183.29,185.4,183.43,29119513
9940,MSFT.O,184.46,182.54,183.19,183.51,20826898
9941,MSFT.O,186.5,181.1,186.34,181.57,36073609
9942,MSFT.O,181.9877,176.6,180.2,181.81,39517146
9943,MSFT.O,184.1474,180.38,180.74,181.4,33831824
9944,MSFT.O,184.27,180.41,182.73,183.25,42146720
9945,MSFT.O,183.0,181.46,182.54,182.83,22668821
9946,MSFT.O,185.0,181.35,184.25,184.91,30794585
9947,MSFT.O,185.94,183.58,184.815,185.36,27311016
9948,MSFT.O,185.84,182.3,184.3,182.92,28761809
9949,MSFT.O,187.73,182.01,182.62,187.2,39893643
9950,MSFT.O,188.55,184.44,185.94,188.36,33211590
9951,MSFT.O,190.7,187.2605,188.0,189.8,29783916
9952,MSFT.O,198.52,191.01,191.125,196.84,43872329
9953,MSFT.O,195.76,186.07,193.13,186.27,52854672
9954,MSFT.O,191.72,185.18,190.54,187.74,43373587
9955,MSFT.O,190.82,184.01,184.58,188.94,32770189
9956,MSFT.O,195.58,191.46,192.89,193.57,42556656
9957,MSFT.O,196.32,193.69,195.03,194.24,25687822
9958,MSFT.O,196.49,194.0,194.0,196.32,23061648
9959,MSFT.O,199.29,194.37,198.59,195.15,44441141
9960,MSFT.O,200.76,195.2301,195.79,200.57,32818929
9961,MSFT.O,203.95,201.425,202.09,201.91,30917447
9962,MSFT.O,203.25,196.56,201.6043,197.84,36740647
9963,MSFT.O,200.61,195.4675,197.8,200.34,27803933
9964,MSFT.O,199.89,194.88,199.73,196.33,54675780
9965,MSFT.O,198.53,193.55,195.78,198.44,26701586
9966,MSFT.O,204.4,197.74,197.8816,203.51,34310283
9967,MSFT.O,206.35,201.77,203.14,204.7,32061206
9968,MSFT.O,208.02,205.0,205.68,206.26,29315762
9969,MSFT.O,211.13,208.09,208.8335,210.7,31897629
9970,MSFT.O,214.67,207.99,210.45,208.25,33600732
9971,MSFT.O,213.26,208.69,210.07,212.83,33600025
9972,MSFT.O,216.38,211.47,216.33,214.32,33121681
9973,MSFT.O,214.08,211.08,213.62,213.67,26177633
9974,MSFT.O,215.8,206.5,214.48,207.07,38135606
9975,MSFT.O,208.85,202.03,206.13,208.35,37591820
9976,MSFT.O,211.33,205.03,209.56,208.04,32179409
9977,MSFT.O,205.7,202.31,205.4,203.92,29940653
9978,MSFT.O,205.04,201.39,204.47,202.88,31635281
9979,MSFT.O,212.3,203.01,205.0,211.6,36884836
9980,MSFT.O,213.94,208.03,213.66,208.75,38105777
9981,MSFT.O,212.3,208.39,209.2,211.75,49605692
9982,MSFT.O,210.92,202.15,207.19,202.54,67457035
9983,MSFT.O,202.86,197.51,200.42,201.3,39826989
9984,MSFT.O,203.97,200.86,201.47,203.85,30160867
9985,MSFT.O,204.7,201.74,203.61,202.02,23251388
9986,MSFT.O,204.65,202.01,202.5,204.06,19632602
9987,MSFT.O,204.46,199.57,201.0,203.9,25079596
9988,MSFT.O,205.1,199.01,204.4,205.01,51247969
9989,MSFT.O,217.64,210.44,211.52,216.54,78983009
9990,MSFT.O,214.77,210.31,214.17,213.29,49280056
9991,MSFT.O,215.0,211.57,214.9,212.94,28858621
9992,MSFT.O,216.3705,211.55,212.34,216.35,32656843
9993,MSFT.O,215.7,210.93,214.85,212.48,27820421
9994,MSFT.O,211.88,206.35,211.67,208.25,36716462
9995,MSFT.O,207.65,203.14,207.155,203.38,36446459
9996,MSFT.O,210.28,204.75,205.29,209.19,28041364
9997,MSFT.O,211.35,208.15,209.44,208.7,22588870
9998,MSFT.O,209.59,207.51,208.76,208.9,17958936
9999,MSFT.O,211.1874,208.915,209.6,210.28,20184757
10000,MSFT.O,212.36,209.21,210.53,211.49,21336167
10001,MSFT.O,212.1,209.25,211.49,209.7,27627561
10002,MSFT.O,215.0,208.91,209.54,214.58,26981478
10003,MSFT.O,216.25,212.85,213.86,213.02,36249319
10004,MSFT.O,215.52,212.43,214.79,213.69,25460147
10005,MSFT.O,216.61,213.1,213.1,216.47,23043696
10006,MSFT.O,222.09,217.36,217.88,221.15,39600828
10007,MSFT.O,231.15,219.4,222.89,226.58,57602195
10008,MSFT.O,230.644,226.58,228.18,228.91,26292896
10009,MSFT.O,228.7,224.31,227.0,225.53,28774156
10010,MSFT.O,227.45,224.43,225.51,227.27,25791235
10011,MSFT.O,232.86,227.35,227.97,231.65,34080839
10012,MSFT.O,229.31,214.9602,229.27,217.3,58400288
10013,MSFT.O,218.3599,205.19,215.1,214.25,59664072
10014,MSFT.O,210.03,202.2,206.5,202.66,52924330
10015,MSFT.O,214.8399,206.7,207.6,211.29,45678986
10016,MSFT.O,214.74,204.11,213.4,205.37,35461514
10017,MSFT.O,208.63,201.24,207.2,204.03,33620073
10018,MSFT.O,209.2,204.03,204.24,205.41,30375768
10019,MSFT.O,209.78,206.93,208.42,208.78,21823942
10020,MSFT.O,210.65,204.64,210.62,205.05,26372464
10021,MSFT.O,204.33,199.96,200.05,202.91,34011257
10022,MSFT.O,203.65,196.25,202.8,200.39,55225326
10023,MSFT.O,202.71,196.38,197.19,202.54,39839657
10024,MSFT.O,208.1,202.075,205.06,207.42,33517065
10025,MSFT.O,208.1,200.03,207.9,200.59,30803780
10026,MSFT.O,205.57,199.2,199.85,203.19,31202493
10027,MSFT.O,209.04,202.54,203.55,207.82,29437312
10028,MSFT.O,212.57,208.06,210.88,209.44,32004936
10029,MSFT.O,210.07,206.81,209.35,207.26,24464472
10030,MSFT.O,211.98,206.54,207.73,210.33,33829088
10031,MSFT.O,213.99,211.32,213.49,212.46,27158418
10032,MSFT.O,210.99,205.54,208.0,206.19,33154781
10033,MSFT.O,210.41,206.98,207.22,210.38,21331561
10034,MSFT.O,210.18,204.82,208.82,205.91,28554261
10035,MSFT.O,210.11,206.72,207.06,209.83,25681054
10036,MSFT.O,211.19,208.32,210.51,210.58,19925837
10037,MSFT.O,215.86,211.23,211.23,215.81,26458047
10038,MSFT.O,223.86,216.81,218.79,221.4,40461368
10039,MSFT.O,225.21,220.43,222.72,222.86,28950843
10040,MSFT.O,224.22,219.13,223.0,220.86,23451713
10041,MSFT.O,220.36,216.01,217.1,219.66,22733064
10042,MSFT.O,222.29,219.32,220.15,219.66,26057882
10043,MSFT.O,222.3,213.72,220.415,214.22,27625841
10044,MSFT.O,217.37,213.0901,215.8,214.65,22753511
10045,MSFT.O,216.92,213.12,213.12,214.8,22724906
10046,MSFT.O,216.055,211.7,213.93,214.89,22351450
10047,MSFT.O,216.28,213.16,215.03,216.23,18879608
10048,MSFT.O,216.3399,208.1,213.85,210.08,37111561
10049,MSFT.O,214.67,210.329,211.59,213.25,36700325
10050,MSFT.O,208.84,202.1,207.67,202.68,51195593
10051,MSFT.O,207.36,203.37,204.07,204.72,31432563
10052,MSFT.O,204.29,199.62,203.5,202.47,36980111
10053,MSFT.O,205.28,200.12,204.29,202.33,30842163
10054,MSFT.O,208.12,203.12,203.89,206.43,27512030
10055,MSFT.O,218.32,212.4185,214.02,216.39,42311777
10056,MSFT.O,224.12,221.15,222.04,223.29,36080137
10057,MSFT.O,224.36,218.03,222.26,223.72,25231895
10058,MSFT.O,228.12,217.88,224.435,218.39,44394950
10059,MSFT.O,216.5,209.72,214.5,211.01,44045120
10060,MSFT.O,218.04,212.2,212.39,216.55,29440788
10061,MSFT.O,219.11,214.46,217.21,215.44,21616115
10062,MSFT.O,217.42,214.16,216.36,216.51,18630307
10063,MSFT.O,217.74,214.52,214.87,217.23,24953344
10064,MSFT.O,217.68,214.08,216.1,214.46,24154112
10065,MSFT.O,215.17,210.93,213.65,211.08,28372789
10066,MSFT.O,213.03,209.93,211.38,212.42,24792746
10067,MSFT.O,213.285,210.0,212.2,210.39,22843119
10068,MSFT.O,212.29,208.16,210.95,210.11,25683507
10069,MSFT.O,214.25,208.86,209.59,213.86,33979731
10070,MSFT.O,215.29,212.46,215.11,213.87,21012887
10071,MSFT.O,216.27,214.04,214.85,215.23,14512213
10072,MSFT.O,214.76,210.835,214.1,214.07,33064753
10073,MSFT.O,217.32,213.35,214.51,216.21,30931318
10074,MSFT.O,215.47,212.8,214.88,215.37,23724509
10075,MSFT.O,216.3757,213.65,214.61,214.24,25120922
10076,MSFT.O,215.38,213.18,214.22,214.36,24666039
10077,MSFT.O,215.54,212.99,214.37,214.29,24619997
10078,MSFT.O,216.95,212.89,213.97,216.01,23284094
10079,MSFT.O,215.225,211.214,215.16,211.8,32440603
10080,MSFT.O,213.08,210.36,211.77,210.52,26467017
10081,MSFT.O,213.32,209.11,210.05,213.26,30979440
10082,MSFT.O,216.21,212.88,213.1,214.2,28798379
10083,MSFT.O,215.42,212.24,215.165,214.13,27018106
10084,MSFT.O,220.11,214.72,214.75,219.28,35023253
10085,MSFT.O,220.89,217.92,219.87,219.42,32515784
10086,MSFT.O,219.69,216.02,218.59,218.59,63354922
10087,MSFT.O,224.0,217.2801,217.55,222.59,37181886
10088,MSFT.O,225.63,221.85,222.69,223.94,22643397
10089,MSFT.O,223.5589,220.8,223.11,221.02,18699638
10090,MSFT.O,223.61,221.2,221.42,222.75,10550572
10091,MSFT.O,226.03,223.02,224.45,224.96,17933496
10092,MSFT.O,227.18,223.58,226.31,224.15,17403213
10093,MSFT.O,225.63,221.47,225.23,221.68,20272337
10094,MSFT.O,223.0,219.68,221.7,222.42,20942132
10095,MSFT.O,223.0,214.81,222.53,217.69,37130139
10096,MSFT.O,218.52,215.7,217.26,217.9,23822953
10097,MSFT.O,216.4899,211.94,212.17,212.25,35930653
10098,MSFT.O,219.34,213.71,214.04,218.29,27694480
10099,MSFT.O,220.58,217.0261,218.68,219.62,22956206
10100,MSFT.O,218.91,216.73,218.47,217.49,23047029
10101,MSFT.O,217.1,213.3202,216.5,214.93,23249336
10102,MSFT.O,216.76,213.9266,214.02,216.34,20087080
10103,MSFT.O,217.46,212.74,215.91,213.02,29346737
10104,MSFT.O,214.51,212.03,213.52,212.65,31746512
10105,MSFT.O,216.98,212.63,213.75,216.44,30480859
10106,MSFT.O,225.79,217.2908,217.7,224.34,37777260
10107,MSFT.O,226.3,222.42,224.7,224.97,30749553
10108,MSFT.O,230.07,225.8,227.08,225.95,30172663
10109,MSFT.O,229.78,224.22,229.12,229.53,33152095
10110,MSFT.O,234.18,230.08,231.86,232.33,49169601
10111,MSFT.O,240.44,230.14,238.0,232.9,69870638
10112,MSFT.O,242.64,235.09,235.61,238.93,49111159
10113,MSFT.O,238.02,231.35,235.99,231.96,42503138
10114,MSFT.O,242.5,232.43,235.06,239.65,33314193
10115,MSFT.O,242.31,238.69,241.3,239.51,25916337
10116,MSFT.O,245.09,239.26,239.57,243.0,27158104
10117,MSFT.O,243.2399,240.37,242.66,242.01,25296100
10118,MSFT.O,243.28,240.42,242.23,242.2,18054752
10119,MSFT.O,243.68,240.81,243.15,242.47,22211929
10120,MSFT.O,244.76,241.38,241.87,243.77,23564953
10121,MSFT.O,245.92,240.89,245.0,242.82,22186706
10122,MSFT.O,245.15,242.15,244.78,244.49,15751059
10123,MSFT.O,245.3,242.73,243.9332,244.99,16561079
10124,MSFT.O,246.13,242.92,245.03,243.7,26728487
10125,MSFT.O,244.31,240.94,241.32,244.2,21673109
10126,MSFT.O,243.93,240.86,241.8,243.79,16925563
10127,MSFT.O,243.86,240.18,243.75,240.97,25262600
10128,MSFT.O,237.93,232.4,237.42,234.51,36446936
10129,MSFT.O,234.83,228.73,230.325,233.27,30228704
10130,MSFT.O,235.2,229.0,230.01,234.55,26339746
10131,MSFT.O,234.5852,227.88,232.08,228.99,39542235
10132,MSFT.O,235.37,229.54,231.525,232.38,37819227
10133,MSFT.O,237.47,233.15,235.9,236.94,25332837
10134,MSFT.O,237.3,233.45,237.01,233.87,22812459
10135,MSFT.O,233.5799,227.26,232.155,227.56,34029526
10136,MSFT.O,232.49,224.26,226.735,226.73,44727785
10137,MSFT.O,233.27,226.46,229.5165,231.6,41872770
10138,MSFT.O,233.365,227.13,231.37,227.39,35267440
10139,MSFT.O,235.3839,231.67,232.88,233.78,33080531
10140,MSFT.O,237.0,232.04,237.0,232.42,29746812
10141,MSFT.O,239.17,234.31,234.96,237.13,29907586
10142,MSFT.O,235.82,233.23,234.01,235.75,22653662
10143,MSFT.O,235.185,231.81,234.96,234.81,26042669
10144,MSFT.O,240.055,235.94,236.28,237.71,28092196
10145,MSFT.O,238.55,233.23,236.15,237.04,29562100
10146,MSFT.O,234.19,230.33,232.56,230.72,34852251
10147,MSFT.O,232.474,229.3496,231.02,230.35,46430730
10148,MSFT.O,236.9,230.14,230.27,235.99,30127005
10149,MSFT.O,241.05,237.07,237.485,237.58,31638376
10150,MSFT.O,238.0,235.32,237.845,235.46,25620127
10151,MSFT.O,236.94,231.57,235.3,232.34,34061853
10152,MSFT.O,236.71,231.55,231.55,236.48,25479853
10153,MSFT.O,236.8,231.88,236.59,235.24,25227455
10154,MSFT.O,233.85,231.1,233.525,231.85,24792012
10155,MSFT.O,239.1,232.39,232.91,235.77,43623471
10156,MSFT.O,242.84,238.0501,238.47,242.35,30337982
10157,MSFT.O,249.96,242.7,242.76,249.07,36910609
10158,MSFT.O,249.4,246.88,247.61,247.86,22931923
10159,MSFT.O,250.93,247.19,247.81,249.9,22719835
10160,MSFT.O,254.139,252.0,252.77,253.25,23625197
10161,MSFT.O,255.99,252.44,252.87,255.85,24326833
10162,MSFT.O,257.67,254.62,254.71,255.91,27148668
10163,MSFT.O,259.19,256.83,257.2573,258.49,23837469
10164,MSFT.O,258.83,255.16,257.475,255.59,23070938
10165,MSFT.O,259.93,257.73,257.931,259.5,25627481
10166,MSFT.O,261.0,257.6014,259.47,260.74,24878582
10167,MSFT.O,261.48,257.821,260.19,258.74,23209260
10168,MSFT.O,260.2,256.84,257.82,258.26,19722875
10169,MSFT.O,260.68,257.25,258.94,260.58,24030383
10170,MSFT.O,261.78,255.64,260.21,257.17,25606152
10171,MSFT.O,261.51,257.27,257.88,261.15,21499286
10172,MSFT.O,262.435,260.17,261.66,261.55,19763346
10173,MSFT.O,263.19,260.12,261.585,261.97,31014213
